trip_id,employee_id,rating,comment,language
T004511,E03741,3,"Cab samayakke bantu, chennagitru",kn
T004512,E00767,4,"Driver samayaniki vachadu, baagundi",te
T004514,E02347,3,"Driver was punctual and polite",en
T004515,E01658,3,"Driver was punctual and polite",en
T004516,E01489,5,"Cab samayakke bantu, chennagitru",kn
T004519,E01661,3,"Driver was punctual and polite",en
T004521,E02385,5,"Driver was punctual and polite",en
T004525,E02129,5,"Driver was punctual and polite",en
T004533,E00359,5,"Driver was punctual and polite",en
T995928,E01644,3,"Cab samay par aaya, driver acha tha",hi
T004542,E01383,1,"Vandi romba late, thagaval illai",ta
T991661,E00432,4,"Driver samayaniki vachadu, baagundi",te
T004544,E00068,4,"Driver was punctual and polite",en
T004545,E01881,5,"Driver samayaniki vachadu, baagundi",te
T004547,E00396,4,"Cab samay par aaya, driver acha tha",hi
T004548,E00987,3,"Vandi sariyana neratthil vanthathu",ta
T004549,E02312,5,"Driver was punctual and polite",en
T004550,E02484,5,"Driver was punctual and polite",en
T004551,E03218,5,"Vandi sariyana neratthil vanthathu",ta
T004552,E02367,2,"Waited forty minutes with no update",en
T004559,E00672,5,"Driver was punctual and polite",en
T004566,E03216,3,"Vandi sariyana neratthil vanthathu",ta
T004570,E00773,5,"Driver was punctual and polite",en
T004572,E00147,4,"Driver was punctual and polite",en
T004575,E01966,5,"Cab samayakke bantu, chennagitru",kn
T004576,E00876,4,"Driver was punctual and polite",en
T004579,E00393,3,"Driver samayaniki vachadu, baagundi",te
T004580,E03352,4,"Driver was punctual and polite",en
T004582,E03389,5,"Cab samayakke bantu, chennagitru",kn
T004589,E02230,3,"Driver was punctual and polite",en
T004592,E00854,4,"Driver was punctual and polite",en
T004598,E02394,3,"Vandi sariyana neratthil vanthathu",ta
T004600,E02629,5,"Vandi sariyana neratthil vanthathu",ta
T004601,E02454,3,"Driver was punctual and polite",en
T004606,E02838,3,"Driver was punctual and polite",en
T004608,E01166,5,"Driver samayaniki vachadu, baagundi",te
T004610,E02338,3,"Driver samayaniki vachadu, baagundi",te
T004614,E00044,5,"Driver samayaniki vachadu, baagundi",te
T004617,E02704,5,"Driver was punctual and polite",en
T004618,E03276,3,"Driver was punctual and polite",en
T004621,E02736,4,"Vandi sariyana neratthil vanthathu",ta
T004624,E02349,3,"Driver was punctual and polite",en
T004625,E03860,4,"Driver was punctual and polite",en
T004627,E01631,5,"Driver was punctual and polite",en
T004630,E00047,5,"Driver was punctual and polite",en
T004631,E00383,4,"Driver was punctual and polite",en
T004636,E03217,3,"Driver was punctual and polite",en
T004641,E03283,3,"Driver was punctual and polite",en
T004643,E00004,5,"Cab samayakke bantu, chennagitru",kn
T004644,E02980,4,"Driver was punctual and polite",en
T004645,E01660,4,"Driver was punctual and polite",en
T004654,E00781,5,"Driver was punctual and polite",en
T004656,E02428,3,"Driver was punctual and polite",en
T004658,E03227,4,"Vandi sariyana neratthil vanthathu",ta
T004664,E01916,2,"Cab bahut late tha, koi soochna nahi mili",hi
T004668,E03389,4,"Vandi sariyana neratthil vanthathu",ta
T004671,E00232,3,"Driver samayaniki vachadu, baagundi",te
T004673,E00566,3,"Driver samayaniki vachadu, baagundi",te
T004674,E03147,3,"Driver samayaniki vachadu, baagundi",te
T004675,E00199,4,"Driver was punctual and polite",en
T004676,E01444,3,"Driver was punctual and polite",en
T004678,E00767,3,"Driver was punctual and polite",en
T004682,E03932,3,"Driver was punctual and polite",en
T004683,E00162,3,"Driver was punctual and polite",en
T004684,E01430,3,"Cab samayakke bantu, chennagitru",kn
T004685,E03359,4,"Driver was punctual and polite",en
T004687,E00674,4,"Driver was punctual and polite",en
T004691,E00096,5,"Cab samayakke bantu, chennagitru",kn
T004697,E03750,4,"Cab samay par aaya, driver acha tha",hi
T004700,E01966,3,"Driver was punctual and polite",en
T004701,E02547,4,"Cab samay par aaya, driver acha tha",hi
T004707,E00865,3,"Driver was punctual and polite",en
T004709,E03252,4,"Driver was punctual and polite",en
T004714,E00926,5,"Driver was punctual and polite",en
T004715,E01750,4,"Cab samayakke bantu, chennagitru",kn
T004728,E02063,4,"Driver was punctual and polite",en
T004733,E03924,5,"Driver was punctual and polite",en
T004735,E01157,4,"Cab samay par aaya, driver acha tha",hi
T004737,E02541,3,"Vandi sariyana neratthil vanthathu",ta
T004738,E00686,3,"Cab samayakke bantu, chennagitru",kn
T004744,E00763,5,"Driver samayaniki vachadu, baagundi",te
T994811,E00336,4,"Cab samayakke bantu, chennagitru",kn
T004752,E00358,3,"Driver was punctual and polite",en
T004754,E02585,2,"Waited forty minutes with no update",en
T004755,E02575,5,"Cab samayakke bantu, chennagitru",kn
T004756,E00693,5,"Driver was punctual and polite",en
T004757,E01535,4,"Driver was punctual and polite",en
T004759,E01364,4,"Vandi sariyana neratthil vanthathu",ta
T004763,E00564,3,"Driver was punctual and polite",en
T004769,E03224,3,"Driver was punctual and polite",en
T004774,E00790,4,"Cab samayakke bantu, chennagitru",kn
T004776,E00409,5,"Driver was punctual and polite",en
T004777,E00783,4,"Cab samayakke bantu, chennagitru",kn
T004778,E01707,3,"Driver was punctual and polite",en
T004779,E03764,5,"Cab samayakke bantu, chennagitru",kn
T004780,E02429,5,"Cab samayakke bantu, chennagitru",kn
T004786,E02300,5,"Cab samay par aaya, driver acha tha",hi
T004790,E03331,4,"Driver was punctual and polite",en
T004794,E02657,4,"Vandi sariyana neratthil vanthathu",ta
T004796,E02440,5,"Driver was punctual and polite",en
T004797,E02757,5,"Driver was punctual and polite",en
T004800,E03777,5,"Driver was punctual and polite",en
T004801,E03845,3,"Vandi sariyana neratthil vanthathu",ta
T004802,E01583,5,"Driver samayaniki vachadu, baagundi",te
T004807,E02109,3,"Driver was punctual and polite",en
T004810,E03821,4,"Cab samay par aaya, driver acha tha",hi
T004812,E01505,4,"Vandi sariyana neratthil vanthathu",ta
T004814,E02299,1,"Vandi romba late, thagaval illai",ta
T004816,E01114,4,"Driver was punctual and polite",en
T004818,E03413,5,"Cab samay par aaya, driver acha tha",hi
T004822,E03519,5,"Cab samayakke bantu, chennagitru",kn
T991282,E01223,5,"Driver was punctual and polite",en
T004828,E01211,3,"Vandi sariyana neratthil vanthathu",ta
T004829,E02352,5,"Driver was punctual and polite",en
T004839,E01798,4,"Vandi sariyana neratthil vanthathu",ta
T004840,E00210,3,"Driver was punctual and polite",en
T004843,E03242,4,"Cab samayakke bantu, chennagitru",kn
T004846,E02259,3,"Cab samayakke bantu, chennagitru",kn
T004851,E03867,5,"Driver was punctual and polite",en
T004852,E03499,3,"Driver was punctual and polite",en
T004857,E00780,4,"Driver was punctual and polite",en
T004858,E02193,3,"Driver was punctual and polite",en
T004867,E01601,4,"Driver was punctual and polite",en
T004868,E01727,4,"Driver was punctual and polite",en
T004870,E02163,4,"Driver samayaniki vachadu, baagundi",te
T004871,E01069,3,"Cab samay par aaya, driver acha tha",hi
T004873,E02023,3,"Driver was punctual and polite",en
T004874,E01862,3,"Driver was punctual and polite",en
T004875,E03933,3,"Driver was punctual and polite",en
T997789,E00979,3,"Cab samayakke bantu, chennagitru",kn
T004879,E02360,4,"Driver samayaniki vachadu, baagundi",te
T004881,E01026,2,"Waited forty minutes with no update",en
T004883,E00428,4,"Driver was punctual and polite",en
T004884,E00449,3,"Cab samayakke bantu, chennagitru",kn
T004893,E00659,4,"Driver was punctual and polite",en
T004896,E01730,5,"Driver was punctual and polite",en
T004899,E03455,4,"Driver was punctual and polite",en
T004907,E00059,5,"Cab samayakke bantu, chennagitru",kn
T004910,E02215,5,"Driver was punctual and polite",en
T004911,E01947,3,"Driver was punctual and polite",en
T004913,E02253,3,"Driver was punctual and polite",en
T004921,E03981,4,"Driver was punctual and polite",en
T004922,E02113,5,"Driver was punctual and polite",en
T004926,E02337,4,"Driver was punctual and polite",en
T004929,E02086,4,"Driver was punctual and polite",en
T004943,E03079,5,"Cab samayakke bantu, chennagitru",kn
T004944,E00730,3,"Driver was punctual and polite",en
T004947,E02114,5,"Cab samayakke bantu, chennagitru",kn
T004949,E00388,3,"Driver was punctual and polite",en
T004953,E00672,4,"Driver was punctual and polite",en
T004956,E01574,5,"Driver was punctual and polite",en
T004958,E02221,3,"Cab samay par aaya, driver acha tha",hi
T004968,E03620,3,"Driver samayaniki vachadu, baagundi",te
T004970,E02388,3,"Vandi sariyana neratthil vanthathu",ta
T004973,E01403,4,"Driver was punctual and polite",en
T004976,E01186,4,"Driver was punctual and polite",en
T004982,E00469,3,"Driver samayaniki vachadu, baagundi",te
T004990,E03429,4,"Driver samayaniki vachadu, baagundi",te
T004991,E02534,5,"Cab samayakke bantu, chennagitru",kn
T004992,E03591,4,"Vandi sariyana neratthil vanthathu",ta
T004994,E01023,3,"Driver was punctual and polite",en
T004997,E03575,3,"Cab samay par aaya, driver acha tha",hi
T004999,E00005,3,"Driver was punctual and polite",en
T005001,E03981,4,"Cab samayakke bantu, chennagitru",kn
T005004,E02707,5,"Cab samayakke bantu, chennagitru",kn
T005006,E01648,4,"Driver was punctual and polite",en
T005007,E01993,4,"Driver samayaniki vachadu, baagundi",te
T005014,E00478,3,"Driver was punctual and polite",en
T005015,E01968,4,"Driver was punctual and polite",en
T005016,E00163,1,"Vandi romba late, thagaval illai",ta
T005018,E02420,5,"Driver was punctual and polite",en
T005021,E00354,5,"Driver was punctual and polite",en
T005022,E02050,3,"Driver was punctual and polite",en
T005024,E02043,5,"Driver was punctual and polite",en
T005027,E00751,3,"Vandi sariyana neratthil vanthathu",ta
T005028,E01182,3,"Driver samayaniki vachadu, baagundi",te
T005030,E03847,4,"Driver was punctual and polite",en
T005031,E01202,4,"Cab samayakke bantu, chennagitru",kn
T005032,E01880,3,"Driver was punctual and polite",en
T005037,E03423,5,"Vandi sariyana neratthil vanthathu",ta
T005039,E01134,5,"Cab samayakke bantu, chennagitru",kn
T005040,E02489,3,"Cab samayakke bantu, chennagitru",kn
T990233,E02119,2,"Vandi romba late, thagaval illai",ta
T005043,E00592,3,"Driver was punctual and polite",en
T005049,E03151,3,"Driver was punctual and polite",en
T993063,E02254,4,"Cab samay par aaya, driver acha tha",hi
T005061,E02447,3,"Cab samayakke bantu, chennagitru",kn
T005062,E00131,4,"Driver was punctual and polite",en
T005069,E01691,5,"Driver samayaniki vachadu, baagundi",te
T005070,E03487,3,"Cab samay par aaya, driver acha tha",hi
T005079,E00677,5,"Driver was punctual and polite",en
T005080,E00313,5,"Cab samay par aaya, driver acha tha",hi
T005082,E03077,5,"Driver was punctual and polite",en
T005083,E01291,5,"Driver was punctual and polite",en
T005084,E00899,5,"Cab samayakke bantu, chennagitru",kn
T005090,E00775,5,"Driver was punctual and polite",en
T005098,E00327,3,"Driver was punctual and polite",en
T005107,E00814,4,"Vandi sariyana neratthil vanthathu",ta
T005110,E00825,5,"Driver samayaniki vachadu, baagundi",te
T005113,E00190,4,"Cab samay par aaya, driver acha tha",hi
T005115,E03610,3,"Driver was punctual and polite",en
T005119,E02415,5,"Driver was punctual and polite",en
T005121,E03484,4,"Driver was punctual and polite",en
T005122,E02090,1,"Cab tumba late aytu, maahiti sigalilla",kn
T005124,E00195,3,"Cab samay par aaya, driver acha tha",hi
T005127,E03082,3,"Vandi sariyana neratthil vanthathu",ta
T005131,E00613,5,"Driver was punctual and polite",en
T005134,E00764,4,"Vandi sariyana neratthil vanthathu",ta
T005136,E03909,4,"Driver was punctual and polite",en
T005145,E01321,3,"Driver was punctual and polite",en
T005146,E02760,3,"Cab samay par aaya, driver acha tha",hi
T005153,E02847,5,"Cab samayakke bantu, chennagitru",kn
T005168,E00598,3,"Driver samayaniki vachadu, baagundi",te
T005170,E03072,3,"Driver was punctual and polite",en
T005173,E01251,5,"Driver was punctual and polite",en
T005174,E02714,5,"Driver samayaniki vachadu, baagundi",te
T005175,E01650,4,"Driver was punctual and polite",en
T005179,E02936,3,"Driver was punctual and polite",en
T005181,E00650,1,"Waited forty minutes with no update",en
T005191,E01780,3,"Vandi sariyana neratthil vanthathu",ta
T005193,E02568,5,"Driver was punctual and polite",en
T005198,E01747,4,"Driver was punctual and polite",en
T005200,E00274,2,"Waited forty minutes with no update",en
T005204,E03326,5,"Driver was punctual and polite",en
T005209,E02394,5,"Driver was punctual and polite",en
T005212,E03519,5,"Cab samay par aaya, driver acha tha",hi
T005213,E02767,3,"Driver was punctual and polite",en
T005217,E01568,2,"Cab bahut late tha, koi soochna nahi mili",hi
T005219,E02292,1,"Waited forty minutes with no update",en
T005221,E02408,5,"Driver was punctual and polite",en
T005223,E01182,3,"Driver was punctual and polite",en
T005225,E01627,1,"Cab bahut late tha, koi soochna nahi mili",hi
T005230,E00808,5,"Driver was punctual and polite",en
T005232,E03688,5,"Driver was punctual and polite",en
T005233,E01252,4,"Driver was punctual and polite",en
T005234,E01670,3,"Cab samayakke bantu, chennagitru",kn
T005235,E02017,5,"Cab samay par aaya, driver acha tha",hi
T005239,E02500,3,"Driver was punctual and polite",en
T005240,E00904,5,"Driver was punctual and polite",en
T005242,E01926,3,"Driver was punctual and polite",en
T994832,E03445,5,"Vandi sariyana neratthil vanthathu",ta
T005244,E01190,5,"Cab samay par aaya, driver acha tha",hi
T005246,E00676,5,"Cab samay par aaya, driver acha tha",hi
T005248,E00278,5,"Driver was punctual and polite",en
T005249,E01327,3,"Driver was punctual and polite",en
T005251,E03665,4,"Driver was punctual and polite",en
T005253,E02067,4,"Driver was punctual and polite",en
T005256,E00949,3,"Driver samayaniki vachadu, baagundi",te
T991537,E03056,3,"Driver was punctual and polite",en
T005261,E02688,3,"Driver samayaniki vachadu, baagundi",te
T005275,E01767,4,"Cab samayakke bantu, chennagitru",kn
T005278,E03413,4,"Cab samay par aaya, driver acha tha",hi
T005279,E03300,5,"Cab samay par aaya, driver acha tha",hi
T005282,E01299,4,"Driver was punctual and polite",en
T005285,E01640,5,"Driver was punctual and polite",en
T005287,E01564,4,"Driver was punctual and polite",en
T005290,E01204,3,"Driver was punctual and polite",en
T005293,E03157,4,"Cab samay par aaya, driver acha tha",hi
T005296,E00664,3,"Cab samayakke bantu, chennagitru",kn
T005300,E00625,3,"Driver samayaniki vachadu, baagundi",te
T005302,E02882,5,"Driver was punctual and polite",en
T005304,E01096,4,"Driver was punctual and polite",en
T005305,E00538,5,"Driver was punctual and polite",en
T005306,E02490,3,"Driver was punctual and polite",en
T005308,E03151,5,"Cab samay par aaya, driver acha tha",hi
T005309,E00272,4,"Cab samayakke bantu, chennagitru",kn
T996936,E00323,5,"Cab samayakke bantu, chennagitru",kn
T005311,E03778,3,"Cab samayakke bantu, chennagitru",kn
T005313,E01387,5,"Driver was punctual and polite",en
T005314,E01611,3,"Driver was punctual and polite",en
T005318,E03874,5,"Cab samayakke bantu, chennagitru",kn
T005324,E00727,4,"Driver was punctual and polite",en
T005325,E01276,4,"Driver samayaniki vachadu, baagundi",te
T005326,E01782,3,"Vandi sariyana neratthil vanthathu",ta
T005331,E02869,4,"Vandi sariyana neratthil vanthathu",ta
T005332,E02884,5,"Cab samay par aaya, driver acha tha",hi
T005334,E01665,3,"Driver was punctual and polite",en
T005337,E03391,3,"Driver was punctual and polite",en
T005338,E03709,2,"Waited forty minutes with no update",en
T005340,E02133,5,"Driver was punctual and polite",en
T005342,E02781,4,"Driver was punctual and polite",en
T005349,E00943,2,"Cab chala late ayindi, sammachaaram ledu",te
T005350,E02030,5,"Driver was punctual and polite",en
T005354,E03639,4,"Driver was punctual and polite",en
T005355,E02337,3,"Driver was punctual and polite",en
T005358,E03771,3,"Vandi sariyana neratthil vanthathu",ta
T005359,E01549,5,"Driver was punctual and polite",en
T005360,E01129,4,"Driver was punctual and polite",en
T005361,E02428,4,"Driver samayaniki vachadu, baagundi",te
T005365,E02729,2,"Waited forty minutes with no update",en
T005368,E00426,3,"Driver was punctual and polite",en
T005375,E02593,5,"Cab samayakke bantu, chennagitru",kn
T005376,E01954,5,"Driver was punctual and polite",en
T005378,E02254,3,"Driver was punctual and polite",en
T005379,E02522,5,"Driver was punctual and polite",en
T005381,E02868,4,"Driver was punctual and polite",en
T005382,E03119,4,"Driver was punctual and polite",en
T005385,E01231,3,"Driver was punctual and polite",en
T005386,E02081,3,"Vandi sariyana neratthil vanthathu",ta
T005387,E01151,5,"Driver was punctual and polite",en
T005389,E00316,4,"Driver was punctual and polite",en
T005390,E00134,3,"Driver was punctual and polite",en
T005393,E00575,1,"Waited forty minutes with no update",en
T005394,E00233,5,"Cab samay par aaya, driver acha tha",hi
T005402,E00711,3,"Driver samayaniki vachadu, baagundi",te
T005406,E00762,5,"Driver was punctual and polite",en
T005407,E03892,5,"Cab samay par aaya, driver acha tha",hi
T005409,E01167,4,"Driver was punctual and polite",en
T005414,E01281,5,"Cab samayakke bantu, chennagitru",kn
T005418,E01713,5,"Cab samay par aaya, driver acha tha",hi
T005419,E03748,5,"Cab samayakke bantu, chennagitru",kn
T005420,E03747,4,"Driver was punctual and polite",en
T005422,E02486,1,"Cab chala late ayindi, sammachaaram ledu",te
T005428,E02193,5,"Cab samayakke bantu, chennagitru",kn
T005429,E00123,4,"Driver was punctual and polite",en
T005433,E03000,4,"Driver was punctual and polite",en
T005436,E03607,4,"Vandi sariyana neratthil vanthathu",ta
T005438,E02926,1,"Waited forty minutes with no update",en
T005442,E00652,5,"Cab samayakke bantu, chennagitru",kn
T005444,E03314,4,"Driver was punctual and polite",en
T005447,E00486,3,"Driver was punctual and polite",en
T005449,E00535,5,"Vandi sariyana neratthil vanthathu",ta
T005452,E00761,4,"Driver was punctual and polite",en
T005453,E01375,1,"Waited forty minutes with no update",en
T005456,E01059,2,"Waited forty minutes with no update",en
T005457,E03162,5,"Driver was punctual and polite",en
T005459,E00098,4,"Driver was punctual and polite",en
T005463,E02120,4,"Driver was punctual and polite",en
T005465,E00862,5,"Cab samay par aaya, driver acha tha",hi
T005466,E03568,3,"Cab samay par aaya, driver acha tha",hi
T005470,E03483,2,"Waited forty minutes with no update",en
T005474,E03970,4,"Cab samay par aaya, driver acha tha",hi
T005477,E01007,4,"Driver was punctual and polite",en
T005479,E01213,3,"Driver was punctual and polite",en
T005481,E00717,4,"Driver was punctual and polite",en
T005498,E03111,4,"Cab samayakke bantu, chennagitru",kn
T005499,E02609,4,"Driver was punctual and polite",en
T005500,E02790,3,"Vandi sariyana neratthil vanthathu",ta
T005503,E02366,4,"Driver was punctual and polite",en
T005506,E03021,1,"Waited forty minutes with no update",en
T005508,E01710,3,"Driver was punctual and polite",en
T005510,E00158,3,"Cab samayakke bantu, chennagitru",kn
T005511,E01078,4,"Cab samay par aaya, driver acha tha",hi
T005512,E00916,3,"Driver was punctual and polite",en
T005518,E00901,5,"Driver was punctual and polite",en
T005519,E03080,3,"Driver was punctual and polite",en
T005522,E01556,5,"Cab samayakke bantu, chennagitru",kn
T005525,E03337,5,"Driver was punctual and polite",en
T992970,E00666,4,"Driver samayaniki vachadu, baagundi",te
T005531,E03998,3,"Driver was punctual and polite",en
T005537,E02209,3,"Cab samayakke bantu, chennagitru",kn
T005539,E03887,3,"Driver was punctual and polite",en
T005546,E03011,5,"Vandi sariyana neratthil vanthathu",ta
T005552,E00623,5,"Driver samayaniki vachadu, baagundi",te
T005561,E02974,3,"Vandi sariyana neratthil vanthathu",ta
T005562,E03868,3,"Driver was punctual and polite",en
T005564,E03740,5,"Cab samayakke bantu, chennagitru",kn
T005565,E02209,3,"Cab samayakke bantu, chennagitru",kn
T005567,E03769,3,"Driver samayaniki vachadu, baagundi",te
T005570,E00489,4,"Driver was punctual and polite",en
T005573,E03486,3,"Driver was punctual and polite",en
T005588,E03791,3,"Driver was punctual and polite",en
T005590,E01988,4,"Driver was punctual and polite",en
T005593,E00446,5,"Driver was punctual and polite",en
T005595,E02923,3,"Driver was punctual and polite",en
T005597,E02987,4,"Driver was punctual and polite",en
T005599,E00076,3,"Cab samay par aaya, driver acha tha",hi
T005603,E02748,4,"Driver was punctual and polite",en
T005606,E03622,4,"Vandi sariyana neratthil vanthathu",ta
T005610,E02975,3,"Cab samayakke bantu, chennagitru",kn
T005611,E03293,3,"Vandi sariyana neratthil vanthathu",ta
T005614,E01431,4,"Driver samayaniki vachadu, baagundi",te
T005622,E02752,4,"Cab samay par aaya, driver acha tha",hi
T005623,E00808,4,"Driver was punctual and polite",en
T005624,E01335,5,"Driver was punctual and polite",en
T005632,E01448,3,"Driver was punctual and polite",en
T005638,E03969,4,"Cab samay par aaya, driver acha tha",hi
T005639,E01443,4,"Driver samayaniki vachadu, baagundi",te
T005640,E01042,4,"Driver samayaniki vachadu, baagundi",te
T005642,E03011,4,"Cab samay par aaya, driver acha tha",hi
T005643,E02912,4,"Vandi sariyana neratthil vanthathu",ta
T005645,E01045,5,"Driver was punctual and polite",en
T005646,E00852,4,"Driver was punctual and polite",en
T005648,E00810,4,"Driver was punctual and polite",en
T005659,E03071,5,"Driver was punctual and polite",en
T005663,E02262,5,"Driver was punctual and polite",en
T005664,E00077,3,"Driver was punctual and polite",en
T005667,E01272,3,"Driver was punctual and polite",en
T005668,E03670,3,"Driver was punctual and polite",en
T005669,E03649,5,"Cab samayakke bantu, chennagitru",kn
T005673,E02528,3,"Driver samayaniki vachadu, baagundi",te
T005676,E02381,5,"Driver was punctual and polite",en
T005677,E02073,3,"Driver was punctual and polite",en
T005678,E00438,3,"Driver was punctual and polite",en
T005679,E03429,5,"Driver was punctual and polite",en
T005680,E01858,5,"Cab samayakke bantu, chennagitru",kn
T005681,E00171,5,"Cab samay par aaya, driver acha tha",hi
T005686,E02035,3,"Driver was punctual and polite",en
T005687,E02977,3,"Driver was punctual and polite",en
T005688,E01477,4,"Driver was punctual and polite",en
T005689,E01705,2,"Waited forty minutes with no update",en
T005695,E03612,5,"Driver was punctual and polite",en
T005696,E01684,5,"Cab samayakke bantu, chennagitru",kn
T005700,E02714,3,"Driver samayaniki vachadu, baagundi",te
T005704,E02864,4,"Vandi sariyana neratthil vanthathu",ta
T005705,E00029,2,"Waited forty minutes with no update",en
T005708,E02606,4,"Cab samayakke bantu, chennagitru",kn
T005713,E00478,3,"Cab samay par aaya, driver acha tha",hi
T005714,E00342,4,"Driver was punctual and polite",en
T005716,E02892,5,"Driver samayaniki vachadu, baagundi",te
T005717,E03426,5,"Cab samay par aaya, driver acha tha",hi
T005718,E03083,4,"Cab samayakke bantu, chennagitru",kn
T005721,E01886,4,"Cab samay par aaya, driver acha tha",hi
T005724,E02230,4,"Driver was punctual and polite",en
T005728,E02761,5,"Driver samayaniki vachadu, baagundi",te
T005732,E01858,4,"Cab samay par aaya, driver acha tha",hi
T005733,E03986,2,"Cab tumba late aytu, maahiti sigalilla",kn
T005737,E01808,4,"Driver was punctual and polite",en
T005738,E00437,5,"Driver was punctual and polite",en
T005740,E02196,3,"Driver was punctual and polite",en
T005745,E00254,3,"Cab samayakke bantu, chennagitru",kn
T005748,E01708,4,"Vandi sariyana neratthil vanthathu",ta
T997565,E01263,5,"Cab samay par aaya, driver acha tha",hi
T005758,E00279,3,"Driver samayaniki vachadu, baagundi",te
T005761,E02692,1,"Cab chala late ayindi, sammachaaram ledu",te
T005763,E00513,2,"Waited forty minutes with no update",en
T005769,E02988,3,"Driver was punctual and polite",en
T005771,E03828,1,"Cab bahut late tha, koi soochna nahi mili",hi
T005774,E01598,4,"Cab samayakke bantu, chennagitru",kn
T005777,E01916,3,"Cab samayakke bantu, chennagitru",kn
T005778,E02633,4,"Driver samayaniki vachadu, baagundi",te
T005779,E01962,3,"Driver was punctual and polite",en
T005782,E01768,3,"Cab samay par aaya, driver acha tha",hi
T005783,E03728,4,"Cab samayakke bantu, chennagitru",kn
T005784,E03848,1,"Waited forty minutes with no update",en
T005789,E01342,4,"Driver was punctual and polite",en
T005791,E03220,5,"Driver was punctual and polite",en
T005793,E00808,5,"Driver was punctual and polite",en
T005797,E00677,3,"Driver was punctual and polite",en
T005800,E01697,4,"Driver was punctual and polite",en
T005801,E02145,4,"Driver was punctual and polite",en
T005802,E03801,3,"Driver was punctual and polite",en
T005804,E01441,3,"Driver samayaniki vachadu, baagundi",te
T005809,E01682,5,"Cab samayakke bantu, chennagitru",kn
T005812,E03514,4,"Cab samay par aaya, driver acha tha",hi
T005816,E01723,5,"Driver was punctual and polite",en
T005817,E01031,4,"Driver was punctual and polite",en
T005818,E03091,4,"Vandi sariyana neratthil vanthathu",ta
T005821,E03365,3,"Driver was punctual and polite",en
T005822,E01233,5,"Driver was punctual and polite",en
T005823,E01991,4,"Driver was punctual and polite",en
T005825,E01242,4,"Driver was punctual and polite",en
T005831,E02741,3,"Cab samay par aaya, driver acha tha",hi
T005833,E02781,4,"Cab samay par aaya, driver acha tha",hi
T005834,E02916,4,"Driver was punctual and polite",en
T005836,E03044,3,"Driver was punctual and polite",en
T005837,E03667,5,"Driver was punctual and polite",en
T005838,E00866,4,"Cab samay par aaya, driver acha tha",hi
T005844,E02602,3,"Vandi sariyana neratthil vanthathu",ta
T005848,E00772,3,"Vandi sariyana neratthil vanthathu",ta
T005850,E03244,4,"Cab samay par aaya, driver acha tha",hi
T005851,E01135,4,"Cab samayakke bantu, chennagitru",kn
T005860,E00895,3,"Driver was punctual and polite",en
T005862,E02178,3,"Driver was punctual and polite",en
T005865,E02770,4,"Driver was punctual and polite",en
T005867,E03101,5,"Driver samayaniki vachadu, baagundi",te
T005870,E02441,4,"Driver was punctual and polite",en
T005873,E02703,5,"Driver samayaniki vachadu, baagundi",te
T005882,E01415,3,"Driver was punctual and polite",en
T005884,E00786,4,"Cab samayakke bantu, chennagitru",kn
T005885,E00062,2,"Cab bahut late tha, koi soochna nahi mili",hi
T005890,E02718,5,"Driver was punctual and polite",en
T005891,E02042,4,"Driver was punctual and polite",en
T005895,E00201,5,"Driver was punctual and polite",en
T005896,E00298,5,"Driver samayaniki vachadu, baagundi",te
T005898,E02525,3,"Driver was punctual and polite",en
T005899,E00641,3,"Driver was punctual and polite",en
T005901,E00067,3,"Driver was punctual and polite",en
T005902,E01363,3,"Driver was punctual and polite",en
T005904,E02144,3,"Driver was punctual and polite",en
T005908,E00444,5,"Driver was punctual and polite",en
T005909,E03219,4,"Driver was punctual and polite",en
T005911,E01144,5,"Driver was punctual and polite",en
T005912,E00769,4,"Driver was punctual and polite",en
T005913,E01250,3,"Driver was punctual and polite",en
T005916,E00680,3,"Driver was punctual and polite",en
T005920,E03963,4,"Vandi sariyana neratthil vanthathu",ta
T005926,E02065,5,"Driver was punctual and polite",en
T005927,E01643,5,"Driver was punctual and polite",en
T005928,E01909,4,"Driver was punctual and polite",en
T005930,E00261,3,"Driver was punctual and polite",en
T005931,E02981,3,"Cab samayakke bantu, chennagitru",kn
T005938,E02681,3,"Driver was punctual and polite",en
T005941,E01995,2,"Cab chala late ayindi, sammachaaram ledu",te
T005943,E01369,4,"Driver was punctual and polite",en
T005945,E00827,3,"Driver was punctual and polite",en
T005947,E03715,4,"Driver was punctual and polite",en
T005948,E01888,3,"Driver was punctual and polite",en
T005950,E01440,3,"Driver was punctual and polite",en
T005955,E02740,4,"Driver was punctual and polite",en
T005960,E03844,5,"Driver was punctual and polite",en
T005964,E00920,3,"Driver samayaniki vachadu, baagundi",te
T005966,E03072,5,"Driver was punctual and polite",en
T005967,E02927,1,"Waited forty minutes with no update",en
T005971,E02248,3,"Driver samayaniki vachadu, baagundi",te
T005973,E00198,5,"Driver was punctual and polite",en
T005975,E00656,4,"Driver was punctual and polite",en
T005976,E03294,5,"Driver was punctual and polite",en
T005980,E00688,5,"Driver samayaniki vachadu, baagundi",te
T005982,E01949,5,"Driver was punctual and polite",en
T005983,E03097,4,"Vandi sariyana neratthil vanthathu",ta
T005987,E03229,1,"Waited forty minutes with no update",en
T005988,E02430,3,"Cab samay par aaya, driver acha tha",hi
T005989,E00785,4,"Driver was punctual and polite",en
