business_unit,office,vendor,cycle_start,cycle_end,trip_id,contract,slab_name,total_trip_km,trip_cost
vanta-Sea,Denver Office,Aarav Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4989539,BUS-ORRNEW-TT,null,0,"1,038.66"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4936314,4S-EV-Z,Medium,0,"1,275"
vanta-Sea,Denver Office,Aarav Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4820623,BUS-ORRNEW-SML,null,0,"2,673.49"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4830650,BUS-ORRNEW-SML,null,0,"3,534.66"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4839020,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4829399,4S-150ORRNEW,Short,0,"1,057.75"
vanta-Sea,Denver Office,Aarav Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4834425,BUS-ORRNEW-TT,null,0,"3,119.2"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4898306,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Aarav Petrov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4820379,4S-EV-Z,Short,0,"1,275"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4906390,BUS-ORRNEW-SML,null,0,"3,106.65"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4998820,4S-150ORRNEW,Medium,0,"1,365.5"
vanta-Sea,Denver Office,Aarav Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4911207,BUS-ORRNEW-SML,null,0,"2,179.99"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4963223,6S-150ORRNEW,Medium,0,"1,798.17"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4890133,4S-EV-Z,Short,0,"1,275"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4968613,4S-150ORRNEW,Medium,0,"1,365.5"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4909385,4S-150ORRNEW,Medium,0,"1,365.5"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4851846,6S-150ORRNEW,Short,0,"1,390.34"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4865462,4S-150ORRNEW,Short,0,"1,057.75"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4851373,4S-EV-Z,Medium,0,"1,275"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4881961,6S-150ORRNEW,Medium,0,"1,798.17"
vanta-Sea,Denver Office,Aarav Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4969931,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4947523,4S-150ORRNEW,Short,0,"1,057.75"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4856252,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4881258,BUS-ORRNEW-SML,null,0,"2,463.49"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4876971,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4886833,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Aarav Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4837591,4S-150ORRNEW,Short,0,"1,057.75"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4862559,BUS-ORRNEW-TT,null,0,989.73
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5039684,4S-EV-Z,Medium,0,"1,275"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4876217,BUS-ORRNEW-TT,null,0,"3,089.2"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5072352,6S-150ORRNEW,Medium,0,"1,850.24"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5019287,4S-150ORRNEW,Short,0,"1,077.27"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5072589,6S-150ORRNEW,Long,0,"2,194.1"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5007180,4S-150ORRNEW,Medium,0,"1,404.56"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5044593,4S-150ORRNEW,Long,0,"1,671.82"
vanta-Sea,Denver Office,Aarav Petrov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5044866,4S-EV-Z,Long,0,"1,275"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5091721,6S-150ORRNEW,Medium,0,"1,850.24"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5104908,4S-EV-Z,Short,0,"1,275"
vanta-Sea,Denver Office,Aarav Petrov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5018987,BUS-ORRNEW-TT,null,0,905.7
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5029058,BUS-ORRNEW-SML,null,0,"2,974.02"
vanta-Sea,Denver Office,Aarav Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5042059,6S-150ORRNEW,Medium,0,"1,850.24"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5054303,6S-150ORRNEW,Medium,0,"1,850.24"
vanta-Sea,Denver Office,Aarav Petrov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5017457,6S-150ORRNEW,null,19.26,0
vanta-Sea,Denver Office,Aarav Petrov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5029679,4S-EV-Z,Medium,0,"1,275"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5083449,4S-150ORRNEW,Medium,0,"1,404.56"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5043739,4S-150ORRNEW,Short,0,"1,077.27"
pinnacle-Slc,Oakmont Office,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3086045,4Seater,Slab2,13.74,"1,530"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3076211,4Seater,Slab1,8.8,915
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3135084,4Seater,Slab2,18.6,"1,020"
pinnacle-Slc,Willow Bend Campus,Arjun Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3111307,DV_Package,null,2.1,"1,526.31"
pinnacle-Slc,Clearwater Campus,Rahul Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3135307,4Seater,Slab1,8.1,915
pinnacle-Slc,Oakmont Office,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3125100,4Seater,Slab2,13.3,"1,530"
pinnacle-Slc,Willow Bend Campus,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3130200,4Seater,Slab1,5.9,915
pinnacle-Slc,Clearwater Campus,Karan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3089700,4Seater,Slab1,5.7,915
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3120372,4Seater,Slab1,9.65,915
pinnacle-Slc,Clearwater Campus,Karan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3065472,4Seater,Slab2,11.9,"1,020"
pinnacle-Slc,Clearwater Campus,Divya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3119699,4Seater,Slab1,7.3,915
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3075766,4Seater,Slab1,8,915
pinnacle-Slc,Willow Bend Campus,Divya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3148995,4Seater,Slab1,1.4,915
pinnacle-Slc,Willow Bend Campus,Rahul Orlov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3110193,DV_Package,null,11.6,"1,526.31"
pinnacle-Slc,Clearwater Campus,Divya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3060721,4Seater,Slab1,5.06,915
pinnacle-Slc,Oakmont Office,Arjun Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3163395,6Seater,Slab2,14.6,"1,297.5"
pinnacle-Slc,Oakmont Office,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3118140,4Seater,Slab1,3.2,915
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3157895,6Seater,Slab1,5.47,"1,140"
pinnacle-Slc,Oakmont Office,Karan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3064122,4Seater,Slab1,3.2,"1,372.5"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3108510,DV_Package,null,19.2,"1,526.31"
pinnacle-Slc,Oakmont Office,Rahul Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3074906,4Seater,Slab1,7.35,915
pinnacle-Slc,Clearwater Campus,Rahul Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3133039,4Seater,Slab1,6.5,915
pinnacle-Slc,Willow Bend Campus,Divya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3093022,4Seater,Slab3,23.7,"1,162.5"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3103035,DV_Package,null,9.73,"1,144.74"
pinnacle-Slc,Clearwater Campus,Amit Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3067099,DV_Package,null,14.5,"1,526.31"
pinnacle-Slc,Oakmont Office,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3092411,DV_Package,null,9.84,"1,526.31"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3067306,DV_Package,null,8.11,"1,526.31"
pinnacle-Slc,Clearwater Campus,Rahul Morozov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3290179,DV_Package,null,2.8,988.63
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3300085,4Seater,Slab2,19.8,"1,020"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3192029,4Seater,Slab1,3.95,915
pinnacle-Slc,Clearwater Campus,Divya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3192256,4Seater,Slab1,9.98,915
pinnacle-Slc,Clearwater Campus,Karan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3217867,4Seater,Slab2,12.8,"1,020"
pinnacle-Slc,Clearwater Campus,Arjun Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3198749,DV_Package,null,4.74,"1,318.18"
catalyst-Sac,Santa Clara Office,Divya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1523049,3S_Jan2024_CNG_AC,Zone_D,45.9,"2,452.5"
catalyst-Sac,Santa Clara Office,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1540012,3S_Jan2024_CNG_AC,Zone_B,16.8,"1,867.5"
catalyst-Sac,Crestwood Campus,Priya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1550691,3S_Jan2024_CNG_AC,Zone_A,7.2,"1,440"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1532216,3S_Jan2024_CNG_AC,Zone_C,27.7,"2,227.5"
catalyst-Sac,Fairview Commons,Arjun Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1525248,12S_Jan2024_AC_CNG,ZONE A,14,"1,411.5"
vanta-Aus,Cedar Ridge Office,Priya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1231152,4S-EV-Z,Medium,0,"1,200"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 16, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1294524,NPT_4_SEATER,Slab1,9.8,"1,170"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 16, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1299482,NPT_8_SEATER,NA,13.6,"1,506"
orbit-Slc,Lakeside Commons,Rahul Mikhailov Travel,"June 16, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1283493,4Seater-LVT-July,31-above,34.8,"1,297.5"
catalyst-Sac,Crestwood Campus,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1546030,3S_Jan2024_CNG_AC,Zone_B,27,"1,245"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1524916,3S_Jan2024_CNG_AC,Zone_B,28.7,"1,245"
vanta-Aus,Cedar Ridge Office,Priya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1235242,4S-EV-Z,Medium,0,"1,200"
catalyst-Sac,Crestwood Campus,Divya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1530981,3S_Jan2024_CNG_AC,Zone_B,13.7,"1,867.5"
vanta-Aus,Cedar Ridge Office,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1215918,6S-HYD,Short,0,"1,254.43"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 15, 2026, 12:00 AM",1312379,NPT_4_SEATER,Slab1,12.06,"1,170"
orbit-Slc,Lakeside Commons,Rahul Mikhailov Travel,"July 1, 2026, 12:00 AM","July 15, 2026, 12:00 AM",1331625,LVT_4_SEATER_EV,Slab-0-20,11.3,885
catalyst-Sac,Crestwood Campus,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1548101,3S_Jan2024_CNG_AC,Zone_A,8.61,"1,440"
vanta-Aus,Cedar Ridge Office,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1240778,6S-EV-HTK,Medium,0,"1,875"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1516814,3S_Jan2024_CNG_AC,Zone_B,13.7,"1,245"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1545763,3S_Jan2024_CNG_AC,Zone_C,31.92,"1,485"
pinnacle-Slc,Oakmont Office,Divya Sokolov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3364486,4Seater,Slab2,13.5,"1,020"
pinnacle-Slc,Oakmont Office,Amit Volkov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3436610,4Seater,Slab3,28.4,"1,162.5"
pinnacle-Slc,Clearwater Campus,Divya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3373173,4Seater,Slab1,4.2,915
pinnacle-Slc,Clearwater Campus,Pooja Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3353197,4Seater,Slab2,19.51,"1,020"
pinnacle-Slc,Clearwater Campus,Aarav Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3426892,4Seater,Slab1,6.4,915
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3367114,4Seater,Slab1,10.06,915
pinnacle-Slc,Clearwater Campus,Amit Volkov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3362294,6Seater,Slab2,12.33,"1,297.5"
pinnacle-Slc,Clearwater Campus,Pooja Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3469132,4Seater,Slab3,21.6,"1,162.5"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3479680,4Seater,Slab1,3.85,915
pinnacle-Slc,Clearwater Campus,Pooja Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3347791,4Seater,Slab2,12.8,"1,020"
vanta-Aus,Cedar Ridge Office,Meera Pavlov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1121636,4S-HYD,Medium,0,"1,140"
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1145289,4S-HYD,Short,0,948
vanta-Aus,Cedar Ridge Office,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1101864,4S-EV-Z,Short,0,"1,200"
catalyst-Sac,Fairview Commons,Arjun Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1472547,3S_Jan2024_CNG_AC,Zone_C,28.45,"2,168.45"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1460354,3S_Jan2024_CNG_AC,Zone_B,17.9,"1,828.13"
vanta-Aus,Cedar Ridge Office,Meera Pavlov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1146554,6S-HYD,Short,0,"1,227"
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1134173,4S-HYD,Medium,0,"1,140"
catalyst-Sac,Fairview Commons,Priya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1462150,3S_Jan2024_CNG_AC,Zone_C,26.47,"1,445.63"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 15, 2026, 12:00 AM",1222282,NPT4_SEATER_EV,Slab 1,19.4,"1,170"
catalyst-Sac,Santa Clara Office,Divya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1475258,3S_Jan2024_AC,Zone_B,23.5,"1,853.85"
catalyst-Sac,Santa Clara Office,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1453839,3S_Jan2024_CNG_AC,Zone_B,25.7,"1,828.13"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1464134,3S_Jan2024_CNG_AC,Zone_B,16.7,"1,828.13"
orbit-Slc,Cedar Ridge Office,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 15, 2026, 12:00 AM",1213066,4SEATER_BTT_2025,31-above,34.9,"1,260"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"May 16, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1250751,NPT4_SEATER_EV,Slab 1,23.9,"1,170"
vanta-Aus,Cedar Ridge Office,Anjali Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1157298,6S-HYD,Short,0,"1,227"
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1182261,4S-EV-Z,Long,0,"1,200"
orbit-Slc,Lakeside Commons,Rahul Mikhailov Travel,"May 16, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1249037,4Seater-LVT-July,21-30,21,"1,072.5"
pinnacle-Slc,Clearwater Campus,Divya Kozlov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3293368,4Seater,Slab1,1.7,915
pinnacle-Slc,Clearwater Campus,Aarav Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3284795,4Seater,Slab1,6,915
pinnacle-Slc,Willow Bend Campus,Arjun Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3250045,4Seater,Slab3,24.1,"1,162.5"
pinnacle-Slc,Clearwater Campus,Aarav Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3309853,DV_Package,null,6.9,"1,318.18"
pinnacle-Slc,Clearwater Campus,Arjun Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3205595,4Seater,Slab2,14.52,"1,020"
pinnacle-Slc,Clearwater Campus,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3248056,DV_Package,null,33.6,"1,318.18"
pinnacle-Slc,Clearwater Campus,Rahul Morozov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3289223,DV_Package,null,10.6,988.63
pinnacle-Slc,Oakmont Office,Karan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3207963,4Seater,Slab4,34.1,"1,290"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3202069,DV_Package,null,18.83,"1,318.18"
pinnacle-Slc,Clearwater Campus,Amit Volkov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3323226,DV_Package,null,12.45,"1,318.14"
pinnacle-Slc,Willow Bend Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3291621,4Seater,Slab1,6.52,915
pinnacle-Slc,Oakmont Office,Arjun Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3228127,DV_Package,null,5.9,"1,318.18"
pinnacle-Slc,Clearwater Campus,Divya Kozlov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3260587,6Seater,Slab1,6,"1,140"
pinnacle-Slc,Clearwater Campus,Amit Volkov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3175883,4Seater,Slab1,7.7,915
vanta-Aus,Cedar Ridge Office,Priya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1162590,6S-HYD,Long,0,"1,800"
vanta-Aus,Cedar Ridge Office,Meera Pavlov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1176858,4S-HYD,Short,0,948
catalyst-Sac,Santa Clara Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1482203,3S_Jan2024_AC,Zone_B,22.6,"1,898.85"
vanta-Aus,Cedar Ridge Office,Priya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1185986,4S-EV-Z,Short,0,"1,200"
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1151281,6S-HYD,XLong,0,"1,875"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1498149,3S_Jan2024_CNG_AC,Zone_B,21.81,"1,237.5"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1489281,5S_Jan2024_CNG_AC,Zone_B,20.36,"1,530"
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1155255,4S-HYD,Short,0,948
catalyst-Sac,Santa Clara Office,Divya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1482697,3S_Jan2024_CNG_AC,Zone_C,36.01,"2,210.63"
catalyst-Sac,Oakmont Office,Amit Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1481148,3S_Jan2024_CNG_AC,Zone_A,6.7,956.25
catalyst-Sac,Santa Clara Office,Divya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1483947,3S_Jan2024_CNG_AC,Zone_C,35.5,"2,210.63"
pinnacle-Slc,Willow Bend Campus,Rahul Morozov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3327583,DV_Package,null,17.7,988.62
pinnacle-Slc,Clearwater Campus,Divya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3185755,DV_Package,null,7.99,"1,318.18"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3271413,4Seater,Slab3,24.37,"1,162.5"
