site_id,shift_band,date,corridor_congestion_index,avg_speed_kmph,source
Redwood City Center,EARLY,2026-06-27,18.4,49.3,SYNTHETIC
Redwood City Center,EARLY,2026-06-28,23.4,48.1,SYNTHETIC
Redwood City Center,EARLY,2026-06-29,16.6,46.6,SYNTHETIC
Redwood City Center,EARLY,2026-06-30,14.5,46.0,SYNTHETIC
Redwood City Center,EARLY,2026-07-01,10.6,51.4,SYNTHETIC
Redwood City Center,EARLY,2026-07-02,5.1,53.9,SYNTHETIC
Redwood City Center,EARLY,2026-07-03,18.3,43.5,SYNTHETIC
Redwood City Center,EARLY,2026-07-04,8.6,48.4,SYNTHETIC
Redwood City Center,EARLY,2026-07-06,24.3,44.9,SYNTHETIC
Redwood City Center,EARLY,2026-07-07,10.9,47.5,SYNTHETIC
Redwood City Center,EARLY,2026-07-08,9.4,49.2,SYNTHETIC
Redwood City Center,EARLY,2026-07-09,13.5,53.1,SYNTHETIC
Redwood City Center,EARLY,2026-07-10,16.6,48.7,SYNTHETIC
Redwood City Center,EARLY,2026-07-11,12.0,52.8,SYNTHETIC
Redwood City Center,EARLY,2026-07-12,9.9,55.1,SYNTHETIC
Redwood City Center,EARLY,2026-07-13,12.0,50.8,SYNTHETIC
Redwood City Center,EARLY,2026-07-14,11.6,50.8,SYNTHETIC
Redwood City Center,EARLY,2026-07-15,3.0,54.1,SYNTHETIC
Redwood City Center,EARLY,2026-07-16,10.6,49.9,SYNTHETIC
Redwood City Center,EARLY,2026-07-17,10.4,53.4,SYNTHETIC
Redwood City Center,EARLY,2026-07-18,11.7,52.7,SYNTHETIC
Redwood City Center,EARLY,2026-07-19,11.6,45.8,SYNTHETIC
Redwood City Center,EARLY,2026-07-20,19.2,45.9,SYNTHETIC
Redwood City Center,EARLY,2026-07-21,13.3,47.5,SYNTHETIC
Redwood City Center,EARLY,2026-07-22,21.0,46.4,SYNTHETIC
Redwood City Center,EARLY,2026-07-23,13.9,50.5,SYNTHETIC
Redwood City Center,EARLY,2026-07-24,20.5,45.6,SYNTHETIC
Redwood City Center,EARLY,2026-07-25,2.6,50.0,SYNTHETIC
Redwood City Center,EARLY,2026-07-26,14.9,46.4,SYNTHETIC
Redwood City Center,EARLY,2026-07-27,28.6,41.9,SYNTHETIC
Redwood City Center,EARLY,2026-07-28,0.0,55.5,SYNTHETIC
Redwood City Center,EARLY,2026-07-29,22.1,47.9,SYNTHETIC
Redwood City Center,EARLY,2026-07-30,8.8,47.9,SYNTHETIC
Redwood City Center,EARLY,2026-07-31,16.1,47.3,SYNTHETIC
Redwood City Center,EVENING,2026-05-01,6.5,51.9,SYNTHETIC
Redwood City Center,EVENING,2026-05-02,1.9,52.7,SYNTHETIC
Redwood City Center,EVENING,2026-05-03,11.1,50.7,SYNTHETIC
Redwood City Center,EVENING,2026-05-04,20.2,46.8,SYNTHETIC
Redwood City Center,EVENING,2026-05-05,14.3,50.5,SYNTHETIC
Redwood City Center,EVENING,2026-05-06,9.0,50.3,SYNTHETIC
Redwood City Center,EVENING,2026-05-07,2.8,54.2,SYNTHETIC
Redwood City Center,EVENING,2026-05-08,16.3,48.9,SYNTHETIC
Redwood City Center,EVENING,2026-05-09,11.6,51.1,SYNTHETIC
Redwood City Center,EVENING,2026-05-11,6.2,58.3,SYNTHETIC
Redwood City Center,EVENING,2026-05-12,18.6,46.9,SYNTHETIC
Redwood City Center,EVENING,2026-05-13,7.4,48.6,SYNTHETIC
Redwood City Center,EVENING,2026-05-14,19.0,50.5,SYNTHETIC
Redwood City Center,EVENING,2026-05-15,11.2,50.5,SYNTHETIC
Redwood City Center,EVENING,2026-05-16,13.9,45.5,SYNTHETIC
Redwood City Center,EVENING,2026-05-18,14.4,51.2,SYNTHETIC
Redwood City Center,EVENING,2026-05-19,11.2,48.3,SYNTHETIC
Redwood City Center,EVENING,2026-05-20,9.3,47.5,SYNTHETIC
Redwood City Center,EVENING,2026-05-21,13.6,52.3,SYNTHETIC
Redwood City Center,EVENING,2026-05-22,5.6,52.7,SYNTHETIC
Redwood City Center,EVENING,2026-05-23,17.8,47.6,SYNTHETIC
Redwood City Center,EVENING,2026-05-24,9.1,52.7,SYNTHETIC
Redwood City Center,EVENING,2026-05-25,0.2,53.9,SYNTHETIC
Redwood City Center,EVENING,2026-05-26,18.0,46.5,SYNTHETIC
Redwood City Center,EVENING,2026-05-27,19.4,43.1,SYNTHETIC
Redwood City Center,EVENING,2026-05-28,11.2,46.7,SYNTHETIC
Redwood City Center,EVENING,2026-05-29,14.9,45.5,SYNTHETIC
Redwood City Center,EVENING,2026-05-30,9.8,54.0,SYNTHETIC
Redwood City Center,EVENING,2026-05-31,17.4,46.7,SYNTHETIC
Redwood City Center,EVENING,2026-06-01,10.1,48.0,SYNTHETIC
Redwood City Center,EVENING,2026-06-02,1.6,50.7,SYNTHETIC
Redwood City Center,EVENING,2026-06-03,0.0,49.1,SYNTHETIC
Redwood City Center,EVENING,2026-06-04,8.8,51.3,SYNTHETIC
Redwood City Center,EVENING,2026-06-05,8.8,48.7,SYNTHETIC
Redwood City Center,EVENING,2026-06-06,8.0,49.6,SYNTHETIC
Redwood City Center,EVENING,2026-06-07,21.7,41.6,SYNTHETIC
Redwood City Center,EVENING,2026-06-08,8.9,51.1,SYNTHETIC
Redwood City Center,EVENING,2026-06-09,16.3,48.2,SYNTHETIC
Redwood City Center,EVENING,2026-06-10,19.1,43.8,SYNTHETIC
Redwood City Center,EVENING,2026-06-11,11.4,47.6,SYNTHETIC
Redwood City Center,EVENING,2026-06-12,12.9,51.5,SYNTHETIC
Redwood City Center,EVENING,2026-06-13,6.2,49.3,SYNTHETIC
Redwood City Center,EVENING,2026-06-14,22.9,49.6,SYNTHETIC
Redwood City Center,EVENING,2026-06-15,14.8,49.1,SYNTHETIC
Redwood City Center,EVENING,2026-06-16,12.8,52.6,SYNTHETIC
Redwood City Center,EVENING,2026-06-17,17.4,49.1,SYNTHETIC
Redwood City Center,EVENING,2026-06-18,5.1,52.4,SYNTHETIC
Redwood City Center,EVENING,2026-06-19,11.8,55.9,SYNTHETIC
Redwood City Center,EVENING,2026-06-20,5.8,48.1,SYNTHETIC
Redwood City Center,EVENING,2026-06-22,7.7,53.8,SYNTHETIC
Redwood City Center,EVENING,2026-06-23,9.1,53.2,SYNTHETIC
Redwood City Center,EVENING,2026-06-24,17.4,45.7,SYNTHETIC
Redwood City Center,EVENING,2026-06-25,4.0,54.1,SYNTHETIC
Redwood City Center,EVENING,2026-06-26,1.2,49.6,SYNTHETIC
Redwood City Center,EVENING,2026-06-27,11.1,53.6,SYNTHETIC
Redwood City Center,EVENING,2026-06-29,22.4,45.1,SYNTHETIC
Redwood City Center,EVENING,2026-06-30,6.0,57.8,SYNTHETIC
Redwood City Center,EVENING,2026-07-01,15.3,50.4,SYNTHETIC
Redwood City Center,EVENING,2026-07-02,6.9,48.9,SYNTHETIC
Redwood City Center,EVENING,2026-07-03,9.1,47.3,SYNTHETIC
Redwood City Center,EVENING,2026-07-04,21.4,46.5,SYNTHETIC
Redwood City Center,EVENING,2026-07-06,12.3,46.6,SYNTHETIC
Redwood City Center,EVENING,2026-07-07,11.3,51.3,SYNTHETIC
Redwood City Center,EVENING,2026-07-08,10.1,49.6,SYNTHETIC
Redwood City Center,EVENING,2026-07-09,28.9,37.6,SYNTHETIC
Redwood City Center,EVENING,2026-07-10,12.2,48.3,SYNTHETIC
Redwood City Center,EVENING,2026-07-11,3.6,52.2,SYNTHETIC
Redwood City Center,EVENING,2026-07-12,4.0,57.8,SYNTHETIC
Redwood City Center,EVENING,2026-07-13,8.6,52.1,SYNTHETIC
Redwood City Center,EVENING,2026-07-14,11.4,48.6,SYNTHETIC
Redwood City Center,EVENING,2026-07-15,8.3,51.6,SYNTHETIC
Redwood City Center,EVENING,2026-07-16,4.8,50.4,SYNTHETIC
Redwood City Center,EVENING,2026-07-17,20.5,47.2,SYNTHETIC
Redwood City Center,EVENING,2026-07-18,15.5,43.9,SYNTHETIC
Redwood City Center,EVENING,2026-07-19,14.2,49.8,SYNTHETIC
Redwood City Center,EVENING,2026-07-20,6.8,57.0,SYNTHETIC
Redwood City Center,EVENING,2026-07-21,8.2,52.5,SYNTHETIC
Redwood City Center,EVENING,2026-07-22,12.2,46.9,SYNTHETIC
Redwood City Center,EVENING,2026-07-23,6.0,52.5,SYNTHETIC
Redwood City Center,EVENING,2026-07-24,22.6,44.0,SYNTHETIC
Redwood City Center,EVENING,2026-07-25,10.8,51.9,SYNTHETIC
Redwood City Center,EVENING,2026-07-27,14.2,49.0,SYNTHETIC
Redwood City Center,EVENING,2026-07-28,16.9,48.3,SYNTHETIC
Redwood City Center,EVENING,2026-07-29,18.5,46.4,SYNTHETIC
Redwood City Center,EVENING,2026-07-30,13.0,46.2,SYNTHETIC
Redwood City Center,EVENING,2026-07-31,8.2,50.4,SYNTHETIC
Redwood City Center,NIGHT,2026-05-01,9.1,48.3,SYNTHETIC
Redwood City Center,NIGHT,2026-05-02,21.6,48.7,SYNTHETIC
Redwood City Center,NIGHT,2026-05-03,9.8,49.9,SYNTHETIC
Redwood City Center,NIGHT,2026-05-04,10.6,50.2,SYNTHETIC
Redwood City Center,NIGHT,2026-05-05,6.8,52.9,SYNTHETIC
Redwood City Center,NIGHT,2026-05-06,3.3,50.5,SYNTHETIC
Redwood City Center,NIGHT,2026-05-07,4.9,53.0,SYNTHETIC
Redwood City Center,NIGHT,2026-05-08,7.0,49.8,SYNTHETIC
Redwood City Center,NIGHT,2026-05-09,15.3,47.2,SYNTHETIC
Redwood City Center,NIGHT,2026-05-10,8.6,50.1,SYNTHETIC
Redwood City Center,NIGHT,2026-05-11,7.8,51.6,SYNTHETIC
Redwood City Center,NIGHT,2026-05-12,19.6,43.0,SYNTHETIC
Redwood City Center,NIGHT,2026-05-13,9.5,52.3,SYNTHETIC
Redwood City Center,NIGHT,2026-05-14,4.0,56.7,SYNTHETIC
Redwood City Center,NIGHT,2026-05-15,14.3,47.0,SYNTHETIC
Redwood City Center,NIGHT,2026-05-16,16.1,47.1,SYNTHETIC
Redwood City Center,NIGHT,2026-05-17,3.6,53.4,SYNTHETIC
Redwood City Center,NIGHT,2026-05-18,12.1,46.7,SYNTHETIC
Redwood City Center,NIGHT,2026-05-19,6.1,49.9,SYNTHETIC
Redwood City Center,NIGHT,2026-05-20,4.6,54.5,SYNTHETIC
Redwood City Center,NIGHT,2026-05-21,19.9,47.4,SYNTHETIC
Redwood City Center,NIGHT,2026-05-22,15.4,47.7,SYNTHETIC
Redwood City Center,NIGHT,2026-05-23,11.4,46.2,SYNTHETIC
Redwood City Center,NIGHT,2026-05-24,6.0,53.0,SYNTHETIC
Redwood City Center,NIGHT,2026-05-25,4.7,52.1,SYNTHETIC
Redwood City Center,NIGHT,2026-05-26,21.3,43.1,SYNTHETIC
Redwood City Center,NIGHT,2026-05-27,9.4,52.3,SYNTHETIC
Redwood City Center,NIGHT,2026-05-28,11.0,49.8,SYNTHETIC
Redwood City Center,NIGHT,2026-05-29,16.0,47.4,SYNTHETIC
Redwood City Center,NIGHT,2026-05-30,27.5,41.5,SYNTHETIC
Redwood City Center,NIGHT,2026-05-31,12.7,43.4,SYNTHETIC
Redwood City Center,NIGHT,2026-06-01,14.1,48.3,SYNTHETIC
Redwood City Center,NIGHT,2026-06-02,1.3,58.2,SYNTHETIC
Redwood City Center,NIGHT,2026-06-03,7.8,47.7,SYNTHETIC
Redwood City Center,NIGHT,2026-06-04,14.2,52.4,SYNTHETIC
Redwood City Center,NIGHT,2026-06-05,9.1,50.3,SYNTHETIC
Redwood City Center,NIGHT,2026-06-06,13.9,46.0,SYNTHETIC
Redwood City Center,NIGHT,2026-06-08,12.6,47.2,SYNTHETIC
Redwood City Center,NIGHT,2026-06-09,15.0,51.2,SYNTHETIC
Redwood City Center,NIGHT,2026-06-10,2.0,57.9,SYNTHETIC
Redwood City Center,NIGHT,2026-06-11,11.1,48.8,SYNTHETIC
Redwood City Center,NIGHT,2026-06-12,12.6,53.0,SYNTHETIC
Redwood City Center,NIGHT,2026-06-13,12.2,50.3,SYNTHETIC
Redwood City Center,NIGHT,2026-06-15,14.5,46.6,SYNTHETIC
Redwood City Center,NIGHT,2026-06-16,11.5,53.9,SYNTHETIC
Redwood City Center,NIGHT,2026-06-17,11.0,51.5,SYNTHETIC
Redwood City Center,NIGHT,2026-06-18,3.4,50.4,SYNTHETIC
Redwood City Center,NIGHT,2026-06-19,17.7,49.2,SYNTHETIC
Redwood City Center,NIGHT,2026-06-20,6.5,54.8,SYNTHETIC
Redwood City Center,NIGHT,2026-06-22,8.5,55.6,SYNTHETIC
Redwood City Center,NIGHT,2026-06-23,18.0,44.6,SYNTHETIC
Redwood City Center,NIGHT,2026-06-24,11.7,46.0,SYNTHETIC
Redwood City Center,NIGHT,2026-06-25,8.5,49.8,SYNTHETIC
Redwood City Center,NIGHT,2026-06-26,6.1,55.7,SYNTHETIC
Redwood City Center,NIGHT,2026-06-27,18.5,49.5,SYNTHETIC
Redwood City Center,NIGHT,2026-06-28,19.5,46.2,SYNTHETIC
Redwood City Center,NIGHT,2026-06-29,13.1,49.4,SYNTHETIC
Redwood City Center,NIGHT,2026-06-30,11.9,46.3,SYNTHETIC
Redwood City Center,NIGHT,2026-07-01,8.5,52.5,SYNTHETIC
Redwood City Center,NIGHT,2026-07-02,20.7,39.9,SYNTHETIC
Redwood City Center,NIGHT,2026-07-03,7.9,52.3,SYNTHETIC
Redwood City Center,NIGHT,2026-07-04,4.8,50.9,SYNTHETIC
Redwood City Center,NIGHT,2026-07-05,10.1,54.9,SYNTHETIC
Redwood City Center,NIGHT,2026-07-06,22.8,51.6,SYNTHETIC
Redwood City Center,NIGHT,2026-07-07,5.7,51.7,SYNTHETIC
Redwood City Center,NIGHT,2026-07-08,6.4,46.2,SYNTHETIC
Redwood City Center,NIGHT,2026-07-09,14.7,52.8,SYNTHETIC
Redwood City Center,NIGHT,2026-07-10,11.6,45.7,SYNTHETIC
Redwood City Center,NIGHT,2026-07-11,16.8,47.8,SYNTHETIC
Redwood City Center,NIGHT,2026-07-12,19.6,42.6,SYNTHETIC
Redwood City Center,NIGHT,2026-07-13,8.1,49.1,SYNTHETIC
Redwood City Center,NIGHT,2026-07-14,14.3,54.7,SYNTHETIC
Redwood City Center,NIGHT,2026-07-15,10.9,47.4,SYNTHETIC
Redwood City Center,NIGHT,2026-07-16,4.4,55.2,SYNTHETIC
Redwood City Center,NIGHT,2026-07-17,12.9,47.1,SYNTHETIC
Redwood City Center,NIGHT,2026-07-18,19.0,47.8,SYNTHETIC
Redwood City Center,NIGHT,2026-07-20,5.4,52.2,SYNTHETIC
Redwood City Center,NIGHT,2026-07-21,15.9,47.5,SYNTHETIC
Redwood City Center,NIGHT,2026-07-22,7.8,48.4,SYNTHETIC
Redwood City Center,NIGHT,2026-07-23,6.0,51.3,SYNTHETIC
Redwood City Center,NIGHT,2026-07-24,9.5,48.0,SYNTHETIC
Redwood City Center,NIGHT,2026-07-25,14.1,49.4,SYNTHETIC
Redwood City Center,NIGHT,2026-07-27,16.4,51.1,SYNTHETIC
Redwood City Center,NIGHT,2026-07-28,14.0,45.6,SYNTHETIC
Redwood City Center,NIGHT,2026-07-29,5.6,57.1,SYNTHETIC
Redwood City Center,NIGHT,2026-07-30,8.8,50.9,SYNTHETIC
Redwood City Center,NIGHT,2026-07-31,11.3,47.4,SYNTHETIC
San Jose Commons,DAY,2026-05-19,11.9,47.8,SYNTHETIC
San Jose Commons,DAY,2026-05-27,11.1,51.5,SYNTHETIC
San Jose Commons,DAY,2026-06-02,14.1,46.0,SYNTHETIC
San Jose Commons,DAY,2026-06-10,23.2,43.5,SYNTHETIC
San Jose Commons,DAY,2026-06-15,17.1,44.5,SYNTHETIC
San Jose Commons,DAY,2026-06-22,15.7,50.4,SYNTHETIC
San Jose Commons,DAY,2026-06-23,3.8,55.2,SYNTHETIC
San Jose Commons,DAY,2026-06-25,20.6,51.3,SYNTHETIC
San Jose Commons,DAY,2026-06-29,13.4,46.8,SYNTHETIC
San Jose Commons,DAY,2026-06-30,10.4,48.1,SYNTHETIC
San Jose Commons,DAY,2026-07-02,14.6,51.5,SYNTHETIC
San Jose Commons,DAY,2026-07-06,3.8,54.1,SYNTHETIC
San Jose Commons,DAY,2026-07-14,0.0,54.2,SYNTHETIC
San Jose Commons,DAY,2026-07-15,17.2,44.0,SYNTHETIC
San Jose Commons,DAY,2026-07-17,20.4,48.5,SYNTHETIC
San Jose Commons,DAY,2026-07-21,21.3,50.9,SYNTHETIC
San Jose Commons,DAY,2026-07-30,26.1,44.6,SYNTHETIC
San Jose Commons,EVENING,2026-05-19,17.1,48.9,SYNTHETIC
San Jose Commons,EVENING,2026-06-23,17.8,49.5,SYNTHETIC
San Jose Commons,EVENING,2026-06-25,12.1,47.2,SYNTHETIC
San Jose Commons,EVENING,2026-06-29,3.4,56.7,SYNTHETIC
San Jose Commons,EVENING,2026-07-02,18.2,51.2,SYNTHETIC
San Jose Commons,EVENING,2026-07-06,13.5,50.4,SYNTHETIC
San Jose Commons,EVENING,2026-07-14,10.0,51.2,SYNTHETIC
San Jose Commons,EVENING,2026-07-15,16.3,48.2,SYNTHETIC
San Jose Commons,EVENING,2026-07-21,17.2,46.8,SYNTHETIC
San Jose Commons,EVENING,2026-07-30,16.6,44.1,SYNTHETIC
Santa Clara Office,DAY,2026-05-04,10.6,46.2,SYNTHETIC
Santa Clara Office,DAY,2026-05-05,12.8,50.9,SYNTHETIC
Santa Clara Office,DAY,2026-05-06,19.9,44.1,SYNTHETIC
Santa Clara Office,DAY,2026-05-07,8.7,49.8,SYNTHETIC
Santa Clara Office,DAY,2026-05-08,12.1,51.6,SYNTHETIC
Santa Clara Office,DAY,2026-05-11,23.7,44.9,SYNTHETIC
Santa Clara Office,DAY,2026-05-12,26.1,43.1,SYNTHETIC
Santa Clara Office,DAY,2026-05-13,13.2,50.7,SYNTHETIC
Santa Clara Office,DAY,2026-05-14,8.2,54.7,SYNTHETIC
Santa Clara Office,DAY,2026-05-15,16.0,46.9,SYNTHETIC
Santa Clara Office,DAY,2026-05-18,6.3,50.4,SYNTHETIC
Santa Clara Office,DAY,2026-05-19,23.8,44.0,SYNTHETIC
Santa Clara Office,DAY,2026-05-20,14.8,48.8,SYNTHETIC
Santa Clara Office,DAY,2026-05-21,14.4,46.9,SYNTHETIC
Santa Clara Office,DAY,2026-05-22,4.7,50.7,SYNTHETIC
Santa Clara Office,DAY,2026-05-25,23.1,49.8,SYNTHETIC
Santa Clara Office,DAY,2026-05-26,6.5,55.9,SYNTHETIC
Santa Clara Office,DAY,2026-05-27,18.9,53.7,SYNTHETIC
Santa Clara Office,DAY,2026-05-28,8.8,51.8,SYNTHETIC
Santa Clara Office,DAY,2026-05-29,8.0,51.3,SYNTHETIC
Santa Clara Office,DAY,2026-06-01,20.9,41.6,SYNTHETIC
Santa Clara Office,DAY,2026-06-02,24.8,40.7,SYNTHETIC
Santa Clara Office,DAY,2026-06-03,9.4,48.7,SYNTHETIC
Santa Clara Office,DAY,2026-06-04,5.5,52.2,SYNTHETIC
Santa Clara Office,DAY,2026-06-05,17.2,54.5,SYNTHETIC
Santa Clara Office,DAY,2026-06-08,9.2,52.9,SYNTHETIC
Santa Clara Office,DAY,2026-06-09,25.5,43.6,SYNTHETIC
Santa Clara Office,DAY,2026-06-10,6.6,52.2,SYNTHETIC
Santa Clara Office,DAY,2026-06-11,21.1,44.1,SYNTHETIC
Santa Clara Office,DAY,2026-06-12,19.2,47.6,SYNTHETIC
Santa Clara Office,DAY,2026-06-15,5.0,48.4,SYNTHETIC
Santa Clara Office,DAY,2026-06-16,17.7,43.9,SYNTHETIC
Santa Clara Office,DAY,2026-06-17,12.1,48.5,SYNTHETIC
Santa Clara Office,DAY,2026-06-18,13.8,51.9,SYNTHETIC
Santa Clara Office,DAY,2026-06-19,13.8,44.7,SYNTHETIC
Santa Clara Office,DAY,2026-06-22,15.1,50.9,SYNTHETIC
Santa Clara Office,DAY,2026-06-23,6.7,54.4,SYNTHETIC
Santa Clara Office,DAY,2026-06-24,10.0,50.8,SYNTHETIC
Santa Clara Office,DAY,2026-06-25,9.1,52.3,SYNTHETIC
Santa Clara Office,DAY,2026-06-26,11.1,47.8,SYNTHETIC
Santa Clara Office,DAY,2026-06-29,4.4,57.6,SYNTHETIC
Santa Clara Office,DAY,2026-06-30,9.4,51.6,SYNTHETIC
Santa Clara Office,DAY,2026-07-01,12.5,50.7,SYNTHETIC
Santa Clara Office,DAY,2026-07-02,12.3,50.9,SYNTHETIC
Santa Clara Office,DAY,2026-07-03,14.6,51.7,SYNTHETIC
Santa Clara Office,DAY,2026-07-06,11.0,51.2,SYNTHETIC
Santa Clara Office,DAY,2026-07-07,0.1,59.0,SYNTHETIC
Santa Clara Office,DAY,2026-07-08,18.8,47.3,SYNTHETIC
Santa Clara Office,DAY,2026-07-09,6.8,59.3,SYNTHETIC
Santa Clara Office,DAY,2026-07-10,10.0,49.8,SYNTHETIC
Santa Clara Office,DAY,2026-07-13,8.0,54.9,SYNTHETIC
Santa Clara Office,DAY,2026-07-14,8.0,51.9,SYNTHETIC
Santa Clara Office,DAY,2026-07-15,33.9,44.2,SYNTHETIC
Santa Clara Office,DAY,2026-07-16,17.8,46.9,SYNTHETIC
Santa Clara Office,DAY,2026-07-17,12.9,40.0,SYNTHETIC
Santa Clara Office,DAY,2026-07-20,24.4,42.5,SYNTHETIC
Santa Clara Office,DAY,2026-07-21,21.2,45.4,SYNTHETIC
Santa Clara Office,DAY,2026-07-22,19.0,46.6,SYNTHETIC
Santa Clara Office,DAY,2026-07-23,23.3,47.7,SYNTHETIC
Santa Clara Office,DAY,2026-07-24,8.8,51.0,SYNTHETIC
Santa Clara Office,DAY,2026-07-27,11.3,48.2,SYNTHETIC
Santa Clara Office,DAY,2026-07-28,17.2,44.8,SYNTHETIC
Santa Clara Office,DAY,2026-07-29,20.7,44.4,SYNTHETIC
Santa Clara Office,DAY,2026-07-30,18.3,48.7,SYNTHETIC
Santa Clara Office,DAY,2026-07-31,9.0,52.5,SYNTHETIC
Santa Clara Office,EARLY,2026-05-01,0.0,55.0,SYNTHETIC
Santa Clara Office,EARLY,2026-05-02,2.1,59.4,SYNTHETIC
Santa Clara Office,EARLY,2026-05-04,17.1,48.2,SYNTHETIC
Santa Clara Office,EARLY,2026-05-05,10.5,50.4,SYNTHETIC
Santa Clara Office,EARLY,2026-05-06,10.5,54.5,SYNTHETIC
Santa Clara Office,EARLY,2026-05-07,21.2,39.0,SYNTHETIC
Santa Clara Office,EARLY,2026-05-08,14.6,51.4,SYNTHETIC
Santa Clara Office,EARLY,2026-05-09,7.1,50.7,SYNTHETIC
Santa Clara Office,EARLY,2026-05-10,18.4,47.1,SYNTHETIC
Santa Clara Office,EARLY,2026-05-11,16.6,54.0,SYNTHETIC
Santa Clara Office,EARLY,2026-05-12,13.5,52.8,SYNTHETIC
Santa Clara Office,EARLY,2026-05-13,5.3,54.5,SYNTHETIC
Santa Clara Office,EARLY,2026-05-14,4.4,59.6,SYNTHETIC
Santa Clara Office,EARLY,2026-05-15,7.1,49.2,SYNTHETIC
Santa Clara Office,EARLY,2026-05-16,10.8,50.1,SYNTHETIC
Santa Clara Office,EARLY,2026-05-18,8.5,45.9,SYNTHETIC
Santa Clara Office,EARLY,2026-05-19,17.7,44.0,SYNTHETIC
Santa Clara Office,EARLY,2026-05-20,21.6,43.3,SYNTHETIC
Santa Clara Office,EARLY,2026-05-21,12.8,49.5,SYNTHETIC
Santa Clara Office,EARLY,2026-05-22,11.4,50.1,SYNTHETIC
Santa Clara Office,EARLY,2026-05-23,20.0,48.1,SYNTHETIC
Santa Clara Office,EARLY,2026-05-25,11.0,50.3,SYNTHETIC
Santa Clara Office,EARLY,2026-05-26,9.6,48.5,SYNTHETIC
Santa Clara Office,EARLY,2026-05-27,11.1,49.3,SYNTHETIC
Santa Clara Office,EARLY,2026-05-28,15.3,47.8,SYNTHETIC
Santa Clara Office,EARLY,2026-05-29,3.9,58.7,SYNTHETIC
Santa Clara Office,EARLY,2026-05-30,16.1,48.0,SYNTHETIC
Santa Clara Office,EARLY,2026-05-31,17.7,50.7,SYNTHETIC
Santa Clara Office,EARLY,2026-06-01,10.7,51.9,SYNTHETIC
Santa Clara Office,EARLY,2026-06-02,2.8,47.4,SYNTHETIC
Santa Clara Office,EARLY,2026-06-03,3.8,52.6,SYNTHETIC
Santa Clara Office,EARLY,2026-06-04,2.8,57.4,SYNTHETIC
Santa Clara Office,EARLY,2026-06-05,12.4,49.6,SYNTHETIC
Santa Clara Office,EARLY,2026-06-06,2.1,58.1,SYNTHETIC
Santa Clara Office,EARLY,2026-06-07,18.3,49.0,SYNTHETIC
Santa Clara Office,EARLY,2026-06-08,0.4,55.8,SYNTHETIC
Santa Clara Office,EARLY,2026-06-09,19.0,49.0,SYNTHETIC
Santa Clara Office,EARLY,2026-06-10,5.9,54.5,SYNTHETIC
Santa Clara Office,EARLY,2026-06-11,8.8,52.6,SYNTHETIC
Santa Clara Office,EARLY,2026-06-12,14.7,50.3,SYNTHETIC
Santa Clara Office,EARLY,2026-06-13,3.2,53.1,SYNTHETIC
Santa Clara Office,EARLY,2026-06-15,13.0,50.2,SYNTHETIC
Santa Clara Office,EARLY,2026-06-16,12.4,50.6,SYNTHETIC
Santa Clara Office,EARLY,2026-06-17,10.3,51.8,SYNTHETIC
Santa Clara Office,EARLY,2026-06-18,6.9,51.4,SYNTHETIC
Santa Clara Office,EARLY,2026-06-19,15.8,48.6,SYNTHETIC
Santa Clara Office,EARLY,2026-06-20,9.9,53.1,SYNTHETIC
Santa Clara Office,EARLY,2026-06-22,3.3,51.8,SYNTHETIC
Santa Clara Office,EARLY,2026-06-23,12.1,48.6,SYNTHETIC
Santa Clara Office,EARLY,2026-06-24,10.1,50.3,SYNTHETIC
Santa Clara Office,EARLY,2026-06-25,18.2,50.4,SYNTHETIC
Santa Clara Office,EARLY,2026-06-26,15.4,51.7,SYNTHETIC
Santa Clara Office,EARLY,2026-06-27,6.0,54.3,SYNTHETIC
Santa Clara Office,EARLY,2026-06-28,7.8,51.1,SYNTHETIC
Santa Clara Office,EARLY,2026-06-29,11.7,49.9,SYNTHETIC
Santa Clara Office,EARLY,2026-06-30,12.3,45.7,SYNTHETIC
Santa Clara Office,EARLY,2026-07-01,5.2,56.0,SYNTHETIC
Santa Clara Office,EARLY,2026-07-02,20.1,45.2,SYNTHETIC
Santa Clara Office,EARLY,2026-07-03,7.9,49.7,SYNTHETIC
Santa Clara Office,EARLY,2026-07-04,13.3,48.1,SYNTHETIC
Santa Clara Office,EARLY,2026-07-06,11.4,50.9,SYNTHETIC
Santa Clara Office,EARLY,2026-07-07,14.7,56.3,SYNTHETIC
Santa Clara Office,EARLY,2026-07-08,26.1,45.5,SYNTHETIC
Santa Clara Office,EARLY,2026-07-09,12.8,56.5,SYNTHETIC
Santa Clara Office,EARLY,2026-07-10,17.7,47.8,SYNTHETIC
Santa Clara Office,EARLY,2026-07-11,7.8,54.2,SYNTHETIC
Santa Clara Office,EARLY,2026-07-13,6.4,53.3,SYNTHETIC
Santa Clara Office,EARLY,2026-07-14,16.6,48.9,SYNTHETIC
Santa Clara Office,EARLY,2026-07-15,16.3,45.0,SYNTHETIC
Santa Clara Office,EARLY,2026-07-16,19.5,45.1,SYNTHETIC
Santa Clara Office,EARLY,2026-07-17,15.4,44.3,SYNTHETIC
Santa Clara Office,EARLY,2026-07-18,14.7,52.4,SYNTHETIC
Santa Clara Office,EARLY,2026-07-20,14.5,46.5,SYNTHETIC
Santa Clara Office,EARLY,2026-07-21,21.7,38.8,SYNTHETIC
