trip_id,stwid,planned_pickup_epoch,otp_sent_epoch,otp_verified_epoch,verification_attempts,source
4981471,41625,1782329460.0,1782329460,1782329429,1,SYNTHETIC
4981475,388820,1782329460.0,1782329460,1782330399,4,SYNTHETIC
4981479,382805,1782329460.0,1782329460,1782329437,1,SYNTHETIC
4981482,428175,1782329460.0,1782329460,1782329772,1,SYNTHETIC
4981487,395425,1782329460.0,1782329460,1782329735,1,SYNTHETIC
4981489,303230,1782329460.0,1782329460,1782329402,1,SYNTHETIC
4981493,428430,1782329460.0,1782329460,1782329360,1,SYNTHETIC
4981501,362865,1782329460.0,1782329460,1782329752,2,SYNTHETIC
4981508,310095,1782329460.0,1782329460,1782329469,1,SYNTHETIC
4981511,460065,1782329460.0,1782329460,1782329513,1,SYNTHETIC
4981517,103085,1782329460.0,1782329460,1782329755,1,SYNTHETIC
4981523,102735,1782329460.0,1782329460,1782329767,2,SYNTHETIC
4981530,247925,1782329460.0,1782329460,1782329578,1,SYNTHETIC
4981538,418470,1782329460.0,1782329460,1782329348,1,SYNTHETIC
4981545,448820,1782329460.0,1782329460,1782329352,1,SYNTHETIC
4981554,316395,1782329460.0,1782329460,1782329359,1,SYNTHETIC
4981561,38335,1782329460.0,1782329460,1782329772,1,SYNTHETIC
4981567,152920,1782329460.0,1782329460,1782329905,1,SYNTHETIC
4981573,405935,1782329460.0,1782329460,1782329344,1,SYNTHETIC
4981577,145250,1782329400.0,1782329400,1782329284,1,SYNTHETIC
4981579,412710,1782329400.0,1782329400,1782329761,2,SYNTHETIC
4981583,145420,1782329400.0,1782329400,1782329399,1,SYNTHETIC
4981590,414850,1782329400.0,1782329400,1782329383,1,SYNTHETIC
4981665,280820,1782333060.0,1782333060,1782332980,1,SYNTHETIC
4981669,246300,1782333060.0,1782333060,1782333139,1,SYNTHETIC
4981673,479440,1782333060.0,1782333060,1782333075,1,SYNTHETIC
4981677,362145,1782333060.0,1782333060,1782333765,3,SYNTHETIC
4981681,241165,1782333060.0,1782333060,1782333562,1,SYNTHETIC
4981684,379840,1782333060.0,1782333060,1782333303,2,SYNTHETIC
4981686,218515,1782333060.0,1782333060,1782334371,3,SYNTHETIC
4981688,463905,1782333060.0,1782333060,1782333060,1,SYNTHETIC
4981691,103780,1782333060.0,1782333060,1782333047,1,SYNTHETIC
4981696,414975,1782333060.0,1782333060,1782333027,1,SYNTHETIC
4981700,483520,1782333060.0,1782333060,1782333105,1,SYNTHETIC
4981706,334800,1782333060.0,1782333060,1782333141,1,SYNTHETIC
4981710,309405,1782333060.0,1782333060,1782333443,1,SYNTHETIC
4981712,424690,1782333060.0,1782333060,1782333095,1,SYNTHETIC
4981717,349590,1782333060.0,1782333060,1782333442,2,SYNTHETIC
4981721,487815,1782333060.0,1782333060,1782332994,1,SYNTHETIC
4981724,294335,1782333060.0,1782333060,1782333169,1,SYNTHETIC
4981728,388750,1782333060.0,1782333060,1782333063,1,SYNTHETIC
4981731,291455,1782333060.0,1782333060,1782333161,1,SYNTHETIC
4981736,206950,1782333060.0,1782333060,1782332946,1,SYNTHETIC
4981740,421435,1782333060.0,1782333060,1782332965,1,SYNTHETIC
4981745,418155,1782333060.0,1782333060,1782333525,2,SYNTHETIC
4981749,394885,1782333060.0,1782333060,1782332951,1,SYNTHETIC
4981753,302875,1782333060.0,1782333060,1782333159,1,SYNTHETIC
4981756,353205,1782333060.0,1782333060,1782334017,3,SYNTHETIC
4981761,331140,1782333060.0,1782333060,1782334500,3,SYNTHETIC
4981764,467750,1782333060.0,1782333060,1782334090,4,SYNTHETIC
4981771,432340,1782333060.0,1782333060,1782333442,2,SYNTHETIC
4981778,486875,1782333060.0,1782333060,1782333028,1,SYNTHETIC
4981784,495225,1782333060.0,1782333060,1782333478,2,SYNTHETIC
4981790,270770,1782333060.0,1782333060,1782333051,1,SYNTHETIC
4981797,493855,1782333060.0,1782333060,1782333505,1,SYNTHETIC
4981801,136895,1782333060.0,1782333060,1782333006,1,SYNTHETIC
4981805,362310,1782333060.0,1782333060,1782334322,3,SYNTHETIC
4981813,133085,1782333060.0,1782333060,1782333126,1,SYNTHETIC
4981818,143190,1782333060.0,1782333060,1782333084,1,SYNTHETIC
4981823,43330,1782333060.0,1782333060,1782333057,1,SYNTHETIC
4981826,502815,1782333060.0,1782333060,1782333367,1,SYNTHETIC
4981833,378125,1782333060.0,1782333060,1782333083,1,SYNTHETIC
4981835,489380,1782333000.0,1782333000,1782334061,2,SYNTHETIC
4981837,495645,1782333000.0,1782333000,1782333117,1,SYNTHETIC
4981840,456920,1782333000.0,1782333000,1782332925,1,SYNTHETIC
4981845,135835,1782333000.0,1782333000,1782333097,1,SYNTHETIC
4981852,380505,1782333000.0,1782333000,1782333264,2,SYNTHETIC
4981925,378180,1782336660.0,1782336660,1782337053,2,SYNTHETIC
4981928,388830,1782336660.0,1782336660,1782336737,1,SYNTHETIC
4981931,394505,1782336660.0,1782336660,1782336584,1,SYNTHETIC
4981935,29590,1782336660.0,1782336660,1782338448,4,SYNTHETIC
4981939,320850,1782336660.0,1782336660,1782336571,1,SYNTHETIC
4981941,362440,1782336660.0,1782336660,1782336689,1,SYNTHETIC
4981944,495665,1782336660.0,1782336660,1782336597,1,SYNTHETIC
4981949,392550,1782336660.0,1782336660,1782336841,1,SYNTHETIC
4981953,27425,1782336660.0,1782336660,1782337098,2,SYNTHETIC
4981955,417820,1782336660.0,1782336660,1782336599,1,SYNTHETIC
4981959,238070,1782336660.0,1782336660,1782337957,2,SYNTHETIC
4981960,428135,1782336660.0,1782336660,1782336547,1,SYNTHETIC
4981963,187580,1782336660.0,1782336660,1782337617,3,SYNTHETIC
4981965,413675,1782336660.0,1782336660,1782336699,1,SYNTHETIC
4981969,501860,1782336660.0,1782336660,1782336567,1,SYNTHETIC
4981974,144280,1782336660.0,1782336660,1782336578,1,SYNTHETIC
4981979,355040,1782336660.0,1782336660,1782336687,1,SYNTHETIC
4981982,350615,1782336660.0,1782336660,1782336670,1,SYNTHETIC
4981984,426245,1782336660.0,1782336660,1782336543,1,SYNTHETIC
4981987,329790,1782336660.0,1782336660,1782336614,1,SYNTHETIC
4981992,457130,1782336660.0,1782336660,1782336610,1,SYNTHETIC
4982000,218970,1782336660.0,1782336660,1782337639,3,SYNTHETIC
4982003,279415,1782336660.0,1782336660,1782336681,1,SYNTHETIC
4982006,213625,1782336660.0,1782336660,1782337180,1,SYNTHETIC
4982011,150685,1782336660.0,1782336660,1782336750,1,SYNTHETIC
4982014,236750,1782336660.0,1782336660,1782336631,1,SYNTHETIC
4982019,428485,1782336660.0,1782336660,1782336613,1,SYNTHETIC
4982022,436115,1782336660.0,1782336660,1782336679,1,SYNTHETIC
4982026,456890,1782336660.0,1782336660,1782336584,1,SYNTHETIC
4982033,102540,1782336660.0,1782336660,1782336603,1,SYNTHETIC
4982041,464990,1782336660.0,1782336660,1782336552,1,SYNTHETIC
4982045,399430,1782336660.0,1782336660,1782336726,1,SYNTHETIC
4982051,326350,1782336660.0,1782336660,1782336671,1,SYNTHETIC
4982056,401045,1782336660.0,1782336660,1782336665,1,SYNTHETIC
4982062,458235,1782336660.0,1782336660,1782336911,2,SYNTHETIC
4982070,494165,1782336660.0,1782336660,1782336619,1,SYNTHETIC
4982075,343020,1782336660.0,1782336660,1782336607,1,SYNTHETIC
4982078,230980,1782336660.0,1782336660,1782336558,1,SYNTHETIC
4982082,171380,1782336660.0,1782336660,1782336694,1,SYNTHETIC
4982087,499640,1782336660.0,1782336660,1782336557,1,SYNTHETIC
4982093,230175,1782336660.0,1782336660,1782336630,1,SYNTHETIC
4982096,487185,1782336600.0,1782336600,1782337279,4,SYNTHETIC
4982098,378540,1782336600.0,1782336600,1782336674,1,SYNTHETIC
4982100,362055,1782336600.0,1782336600,1782336500,1,SYNTHETIC
4982103,287750,1782336600.0,1782336600,1782336527,1,SYNTHETIC
4982106,489105,1782336600.0,1782336600,1782336695,1,SYNTHETIC
4982179,910,1782336480.0,1782336480,1782337615,3,SYNTHETIC
4982201,160570,1782340260.0,1782340260,1782340279,1,SYNTHETIC
4982206,19990,1782340260.0,1782340260,1782340335,1,SYNTHETIC
4982211,206050,1782340260.0,1782340260,1782341476,4,SYNTHETIC
4982215,203940,1782340260.0,1782340260,1782340494,1,SYNTHETIC
4982219,494050,1782340260.0,1782340260,1782340298,1,SYNTHETIC
4982223,438735,1782340260.0,1782340260,1782340145,1,SYNTHETIC
4982228,204720,1782340260.0,1782340260,1782340844,2,SYNTHETIC
4982234,117920,1782340260.0,1782340260,1782340364,1,SYNTHETIC
4982239,38465,1782340260.0,1782340260,1782340162,1,SYNTHETIC
4982243,452670,1782340260.0,1782340260,1782340261,1,SYNTHETIC
4982249,293360,1782340260.0,1782340260,1782340275,1,SYNTHETIC
4982254,370880,1782340260.0,1782340260,1782340296,1,SYNTHETIC
4982257,459435,1782340260.0,1782340260,1782340157,1,SYNTHETIC
4982263,287680,1782340260.0,1782340260,1782340928,4,SYNTHETIC
4982269,248195,1782340260.0,1782340260,1782340343,1,SYNTHETIC
4982276,22500,1782340260.0,1782340260,1782340695,1,SYNTHETIC
4982283,119485,1782340260.0,1782340260,1782341602,4,SYNTHETIC
4982288,458505,1782340260.0,1782340260,1782341450,2,SYNTHETIC
4982297,302845,1782340260.0,1782340260,1782340332,1,SYNTHETIC
4982303,35210,1782340260.0,1782340260,1782340330,1,SYNTHETIC
4982308,284090,1782340260.0,1782340260,1782340803,1,SYNTHETIC
4982315,497565,1782340260.0,1782340260,1782340332,1,SYNTHETIC
4982320,335185,1782340260.0,1782340260,1782341857,4,SYNTHETIC
4982328,224740,1782340260.0,1782340260,1782340344,1,SYNTHETIC
4982337,30165,1782340260.0,1782340260,1782340327,1,SYNTHETIC
4982343,43505,1782340260.0,1782340260,1782340209,1,SYNTHETIC
4982351,247640,1782340260.0,1782340260,1782340209,1,SYNTHETIC
4982356,137715,1782340260.0,1782340260,1782340157,1,SYNTHETIC
4982362,2455,1782340260.0,1782340260,1782340339,1,SYNTHETIC
4982368,487570,1782340260.0,1782340260,1782340226,1,SYNTHETIC
4982374,442340,1782340260.0,1782340260,1782340371,1,SYNTHETIC
4982380,156100,1782340260.0,1782340260,1782340327,1,SYNTHETIC
4982386,409390,1782340260.0,1782340260,1782341591,4,SYNTHETIC
4982470,23780,1782343860.0,1782343860,1782344643,3,SYNTHETIC
4982474,116215,1782343860.0,1782343860,1782344141,1,SYNTHETIC
4982478,450430,1782343860.0,1782343860,1782343802,1,SYNTHETIC
4982482,496745,1782343860.0,1782343860,1782344370,2,SYNTHETIC
4982487,277845,1782343860.0,1782343860,1782343930,1,SYNTHETIC
4982490,431620,1782343860.0,1782343860,1782343784,1,SYNTHETIC
4982496,171270,1782343860.0,1782343860,1782344195,1,SYNTHETIC
4982500,428445,1782343860.0,1782343860,1782343942,1,SYNTHETIC
4982505,191995,1782343860.0,1782343860,1782344091,1,SYNTHETIC
4982509,495930,1782343860.0,1782343860,1782343845,1,SYNTHETIC
4982516,200490,1782343860.0,1782343860,1782343897,1,SYNTHETIC
4982521,487385,1782343860.0,1782343860,1782343856,1,SYNTHETIC
4982525,480135,1782343860.0,1782343860,1782344179,1,SYNTHETIC
4982530,95260,1782343860.0,1782343860,1782343807,1,SYNTHETIC
4982536,174750,1782343860.0,1782343860,1782343905,1,SYNTHETIC
4982540,224870,1782343860.0,1782343860,1782343939,1,SYNTHETIC
4982546,481110,1782343860.0,1782343860,1782344734,4,SYNTHETIC
4982550,437740,1782343860.0,1782343860,1782344097,1,SYNTHETIC
4982556,258075,1782343860.0,1782343860,1782343746,1,SYNTHETIC
4982562,354765,1782343860.0,1782343860,1782343944,1,SYNTHETIC
4982568,413015,1782343860.0,1782343860,1782343790,1,SYNTHETIC
4982574,279750,1782343860.0,1782343860,1782343957,1,SYNTHETIC
4982580,426555,1782343860.0,1782343860,1782343755,1,SYNTHETIC
4982588,347740,1782343860.0,1782343860,1782345614,2,SYNTHETIC
4982598,171545,1782343860.0,1782343860,1782343899,1,SYNTHETIC
4982603,399245,1782343860.0,1782343860,1782344271,1,SYNTHETIC
4982611,481130,1782343860.0,1782343860,1782344460,1,SYNTHETIC
4982621,22080,1782343860.0,1782343860,1782343801,1,SYNTHETIC
4982627,437320,1782343860.0,1782343860,1782343885,1,SYNTHETIC
4982634,126180,1782343860.0,1782343860,1782343744,1,SYNTHETIC
4982679,300295,1782347460.0,1782347460,1782347794,1,SYNTHETIC
4982690,272920,1782347460.0,1782347460,1782347410,1,SYNTHETIC
4982701,409560,1782347460.0,1782347460,1782348254,4,SYNTHETIC
4982710,10230,1782347460.0,1782347460,1782347535,1,SYNTHETIC
4982789,309755,1782351060.0,1782351060,1782351128,1,SYNTHETIC
4982805,306595,1782348900.0,1782348900,1782348975,1,SYNTHETIC
4982815,456865,1782365820.0,1782365820,1782366230,1,SYNTHETIC
4982822,109620,1782364140.0,1782364140,1782364334,1,SYNTHETIC
4982831,412475,1782365280.0,1782365280,1782365236,1,SYNTHETIC
4982842,419675,1782364620.0,1782364620,1782364517,1,SYNTHETIC
4982852,375515,1782365820.0,1782365820,1782365931,1,SYNTHETIC
4982861,25960,1782365100.0,1782365100,1782366506,4,SYNTHETIC
4982870,421505,1782368760.0,1782368760,1782369344,2,SYNTHETIC
4982878,2180,1782367500.0,1782367500,1782367566,1,SYNTHETIC
4982891,407120,1782367920.0,1782367920,1782367975,1,SYNTHETIC
4982901,487895,1782369240.0,1782369240,1782369354,1,SYNTHETIC
4982911,302740,1782349620.0,1782349620,1782350180,1,SYNTHETIC
4982950,199910,1782371100.0,1782371100,1782371011,1,SYNTHETIC
4982956,55590,1782371880.0,1782371880,1782371802,1,SYNTHETIC
4982962,413300,1782371040.0,1782371040,1782371329,2,SYNTHETIC
4982968,397525,1782370140.0,1782370140,1782370206,1,SYNTHETIC
4982974,48680,1782372180.0,1782372180,1782372154,1,SYNTHETIC
4982981,38255,1782372180.0,1782372180,1782373632,3,SYNTHETIC
4982988,147635,1782371520.0,1782371520,1782371825,1,SYNTHETIC
4982999,13435,1782372060.0,1782372060,1782372157,1,SYNTHETIC
4983013,53500,1782372480.0,1782372480,1782372374,1,SYNTHETIC
4983022,365270,1782369900.0,1782369900,1782369891,1,SYNTHETIC
4983030,178790,1782370799.0,1782370799,1782370796,1,SYNTHETIC
4983041,4060,1782370680.0,1782370680,1782370563,1,SYNTHETIC
4983081,69285,1782373680.0,1782373680,1782373746,1,SYNTHETIC
4983086,81455,1782373140.0,1782373140,1782373094,1,SYNTHETIC
4983099,155210,1782354660.0,1782354660,1782355217,2,SYNTHETIC
4983105,246310,1782376980.0,1782376980,1782377074,1,SYNTHETIC
4983108,267820,1782376740.0,1782376740,1782376796,1,SYNTHETIC
4983111,231435,1782374280.0,1782374280,1782374826,2,SYNTHETIC
4983115,429360,1782376200.0,1782376200,1782376109,1,SYNTHETIC
4983119,350540,1782372720.0,1782372720,1782372715,1,SYNTHETIC
4983124,486970,1782377160.0,1782377160,1782377218,1,SYNTHETIC
4983128,503900,1782374040.0,1782374040,1782374024,1,SYNTHETIC
4983133,437625,1782373200.0,1782373200,1782373387,1,SYNTHETIC
4983138,497650,1782375180.0,1782375180,1782375180,1,SYNTHETIC
4983144,414850,1782376740.0,1782376740,1782376835,1,SYNTHETIC
4983151,27190,1782374520.0,1782374520,1782375050,1,SYNTHETIC
4983159,56390,1782373080.0,1782373080,1782374465,3,SYNTHETIC
4983167,487710,1782377040.0,1782377040,1782377533,2,SYNTHETIC
4983182,14095,1782374160.0,1782374160,1782374051,1,SYNTHETIC
4983198,418835,1782373800.0,1782373800,1782373875,1,SYNTHETIC
4983213,479355,1782375600.0,1782375600,1782375554,1,SYNTHETIC
4983257,219655,1782378660.0,1782378660,1782378552,1,SYNTHETIC
4983258,248110,1782377520.0,1782377520,1782377522,1,SYNTHETIC
4983259,456935,1782378000.0,1782378000,1782378415,2,SYNTHETIC
4983261,146225,1782378240.0,1782378240,1782378348,1,SYNTHETIC
4983262,415145,1782378480.0,1782378480,1782378905,2,SYNTHETIC
4983264,198015,1782380280.0,1782380280,1782380225,1,SYNTHETIC
4983265,384955,1782380760.0,1782380760,1782380824,1,SYNTHETIC
4983266,382585,1782380340.0,1782380340,1782380357,1,SYNTHETIC
4983268,26205,1782376500.0,1782376500,1782376748,1,SYNTHETIC
4983269,303945,1782378180.0,1782378180,1782378475,2,SYNTHETIC
4983270,501785,1782377820.0,1782377820,1782378383,2,SYNTHETIC
4983273,315115,1782379500.0,1782379500,1782380096,2,SYNTHETIC
4983275,396905,1782380460.0,1782380460,1782380476,1,SYNTHETIC
4983277,390700,1782378060.0,1782378060,1782379727,2,SYNTHETIC
4983280,487240,1782379920.0,1782379920,1782380008,1,SYNTHETIC
4983287,23095,1782376800.0,1782376800,1782376692,1,SYNTHETIC
4983289,486700,1782379680.0,1782379680,1782379885,1,SYNTHETIC
4983294,125970,1782377040.0,1782377040,1782376926,1,SYNTHETIC
4983297,435395,1782378720.0,1782378720,1782378831,1,SYNTHETIC
4983301,59230,1782380100.0,1782380100,1782380640,2,SYNTHETIC
4983304,458620,1782374820.0,1782374820,1782374851,1,SYNTHETIC
4983308,2045,1782375960.0,1782375960,1782375848,1,SYNTHETIC
4983312,205885,1782379440.0,1782379440,1782379447,1,SYNTHETIC
4983317,481130,1782376500.0,1782376500,1782377038,1,SYNTHETIC
4983321,472820,1782380100.0,1782380100,1782380147,1,SYNTHETIC
4983326,486515,1782377580.0,1782377580,1782377515,1,SYNTHETIC
4983332,457100,1782377520.0,1782377520,1782379304,3,SYNTHETIC
4983338,198835,1782377280.0,1782377280,1782377218,1,SYNTHETIC
4983343,185300,1782375660.0,1782375660,1782375715,1,SYNTHETIC
4983349,177615,1782379680.0,1782379680,1782379665,1,SYNTHETIC
4983354,94045,1782377520.0,1782377520,1782377763,1,SYNTHETIC
4983362,119485,1782377220.0,1782377220,1782377496,2,SYNTHETIC
4983370,493875,1782377100.0,1782377100,1782377195,1,SYNTHETIC
4983382,153770,1782378420.0,1782378420,1782379841,3,SYNTHETIC
4983398,112955,1782380160.0,1782380160,1782380174,1,SYNTHETIC
4983405,466130,1782379200.0,1782379200,1782379311,1,SYNTHETIC
4983408,259555,1782376980.0,1782376980,1782377574,2,SYNTHETIC
4983412,501895,1782378600.0,1782378600,1782378597,1,SYNTHETIC
4983416,41055,1782378900.0,1782378900,1782378783,1,SYNTHETIC
4983420,486910,1782377040.0,1782377040,1782377342,1,SYNTHETIC
4983494,19245,1782381960.0,1782381960,1782382039,1,SYNTHETIC
4983495,158185,1782379800.0,1782379800,1782379714,1,SYNTHETIC
4983496,418830,1782382380.0,1782382380,1782382474,1,SYNTHETIC
4983499,29590,1782382320.0,1782382320,1782382769,1,SYNTHETIC
4983500,401040,1782382860.0,1782382860,1782383292,2,SYNTHETIC
4983502,43330,1782379380.0,1782379380,1782379662,2,SYNTHETIC
4983503,268125,1782381840.0,1782381840,1782382254,2,SYNTHETIC
4983504,483125,1782383040.0,1782383040,1782383110,1,SYNTHETIC
4983506,67830,1782381540.0,1782381540,1782381544,1,SYNTHETIC
4983507,426500,1782382020.0,1782382020,1782383024,4,SYNTHETIC
4983509,410280,1782382980.0,1782382980,1782382963,1,SYNTHETIC
4983511,188770,1782381720.0,1782381720,1782381632,1,SYNTHETIC
4983513,85945,1782380940.0,1782380940,1782380957,1,SYNTHETIC
4983514,248185,1782382080.0,1782382080,1782382265,2,SYNTHETIC
4983515,488340,1782384420.0,1782384420,1782384507,1,SYNTHETIC
4983517,201605,1782383880.0,1782383880,1782383803,1,SYNTHETIC
4983518,452895,1782383640.0,1782383640,1782383698,1,SYNTHETIC
4983520,260125,1782383940.0,1782383940,1782384039,1,SYNTHETIC
4983522,203850,1782383460.0,1782383460,1782383680,1,SYNTHETIC
4983523,459435,1782383700.0,1782383700,1782383672,1,SYNTHETIC
4983525,432455,1782382860.0,1782382860,1782382864,1,SYNTHETIC
4983528,430840,1782381120.0,1782381120,1782381125,1,SYNTHETIC
4983530,428800,1782384180.0,1782384180,1782384178,1,SYNTHETIC
4983533,394065,1782380940.0,1782380940,1782380840,1,SYNTHETIC
4983535,125960,1782381120.0,1782381120,1782381570,1,SYNTHETIC
4983536,462505,1782380100.0,1782380100,1782380049,1,SYNTHETIC
4983539,297360,1782380280.0,1782380280,1782380298,1,SYNTHETIC
4983541,487800,1782381180.0,1782381180,1782381460,2,SYNTHETIC
4983543,471845,1782383400.0,1782383400,1782383376,1,SYNTHETIC
4983546,343335,1782382500.0,1782382500,1782382510,1,SYNTHETIC
4983551,289930,1782382800.0,1782382800,1782383364,1,SYNTHETIC
4983555,394880,1782382080.0,1782382080,1782382010,1,SYNTHETIC
4983558,171415,1782381720.0,1782381720,1782381685,1,SYNTHETIC
4983560,440280,1782382560.0,1782382560,1782383409,2,SYNTHETIC
4983564,189190,1782382980.0,1782382980,1782384110,3,SYNTHETIC
4983566,447075,1782382080.0,1782382080,1782382893,3,SYNTHETIC
4983570,382805,1782380880.0,1782380880,1782380890,1,SYNTHETIC
4983575,315360,1782383700.0,1782383700,1782383980,1,SYNTHETIC
4983578,284750,1782381180.0,1782381180,1782381073,1,SYNTHETIC
4983581,452650,1782379680.0,1782379680,1782380206,2,SYNTHETIC
4983584,487320,1782380100.0,1782380100,1782381524,2,SYNTHETIC
4983587,486905,1782379800.0,1782379800,1782379899,1,SYNTHETIC
4983591,486540,1782383460.0,1782383460,1782383402,1,SYNTHETIC
4983595,268780,1782378900.0,1782378900,1782379157,1,SYNTHETIC
4983600,276435,1782382320.0,1782382320,1782382204,1,SYNTHETIC
4983604,326830,1782379920.0,1782379920,1782380221,1,SYNTHETIC
4983609,158385,1782381600.0,1782381600,1782381641,1,SYNTHETIC
4983613,485955,1782379920.0,1782379920,1782381022,4,SYNTHETIC
4983619,174880,1782380040.0,1782380040,1782380153,1,SYNTHETIC
4983625,310865,1782379380.0,1782379380,1782379457,1,SYNTHETIC
4983632,149195,1782384600.0,1782384600,1782384539,1,SYNTHETIC
4983646,16790,1782381720.0,1782381720,1782381637,1,SYNTHETIC
4983656,497805,1782383400.0,1782383400,1782383357,1,SYNTHETIC
4983660,487490,1782383760.0,1782383760,1782383798,1,SYNTHETIC
4983663,320850,1782383160.0,1782383160,1782383054,1,SYNTHETIC
4983667,200705,1782380580.0,1782380580,1782380849,1,SYNTHETIC
4983670,394900,1782382200.0,1782382200,1782382115,1,SYNTHETIC
4983675,362260,1782383280.0,1782383280,1782383272,1,SYNTHETIC
4983679,100305,1782379200.0,1782379200,1782379646,2,SYNTHETIC
4983683,230200,1782379200.0,1782379200,1782379703,1,SYNTHETIC
4983686,430450,1782382260.0,1782382260,1782382281,1,SYNTHETIC
4983689,452820,1782379980.0,1782379980,1782380018,1,SYNTHETIC
4983692,396080,1782381900.0,1782381900,1782381876,1,SYNTHETIC
4983698,144480,1782381300.0,1782381300,1782381328,1,SYNTHETIC
4983703,195745,1782383700.0,1782383700,1782383690,1,SYNTHETIC
4983776,96280,1782385800.0,1782385800,1782386762,4,SYNTHETIC
4983777,345540,1782383940.0,1782383940,1782384031,1,SYNTHETIC
4983779,143645,1782386580.0,1782386580,1782386694,1,SYNTHETIC
4983780,244950,1782387000.0,1782387000,1782386942,1,SYNTHETIC
4983781,499640,1782385260.0,1782385260,1782386443,4,SYNTHETIC
4983783,159780,1782385860.0,1782385860,1782386201,2,SYNTHETIC
4983784,428830,1782385680.0,1782385680,1782385588,1,SYNTHETIC
4983786,59820,1782385860.0,1782385860,1782385930,1,SYNTHETIC
4983787,287590,1782384480.0,1782384480,1782384511,1,SYNTHETIC
4983788,346305,1782385620.0,1782385620,1782385738,1,SYNTHETIC
4983790,139365,1782384780.0,1782384780,1782384853,1,SYNTHETIC
4983792,279815,1782385860.0,1782385860,1782386292,2,SYNTHETIC
4983794,82935,1782385140.0,1782385140,1782385077,1,SYNTHETIC
4983795,416620,1782387300.0,1782387300,1782387407,1,SYNTHETIC
4983797,172440,1782387960.0,1782387960,1782388011,1,SYNTHETIC
4983798,390860,1782388320.0,1782388320,1782388261,1,SYNTHETIC
4983800,191305,1782387660.0,1782387660,1782387597,1,SYNTHETIC
4983801,413690,1782387780.0,1782387780,1782387750,1,SYNTHETIC
4983802,497795,1782387300.0,1782387300,1782387307,1,SYNTHETIC
4983804,481795,1782387960.0,1782387960,1782388281,1,SYNTHETIC
4983807,83595,1782386400.0,1782386400,1782386876,1,SYNTHETIC
4983808,407575,1782385020.0,1782385020,1782385108,1,SYNTHETIC
4983812,8445,1782385440.0,1782385440,1782386010,2,SYNTHETIC
4983813,492880,1782386640.0,1782386640,1782386573,1,SYNTHETIC
4983816,481115,1782386280.0,1782386280,1782386180,1,SYNTHETIC
4983819,284090,1782384600.0,1782384600,1782385021,2,SYNTHETIC
4983822,354480,1782383280.0,1782383280,1782384654,4,SYNTHETIC
4983824,303190,1782387840.0,1782387840,1782388082,2,SYNTHETIC
4983827,13360,1782382320.0,1782382320,1782382438,1,SYNTHETIC
4983829,308960,1782384420.0,1782384420,1782385657,4,SYNTHETIC
4983831,302825,1782387780.0,1782387780,1782387852,1,SYNTHETIC
4983835,408470,1782385320.0,1782385320,1782385901,1,SYNTHETIC
4983839,500740,1782385620.0,1782385620,1782385943,1,SYNTHETIC
4983843,95020,1782385920.0,1782385920,1782386017,1,SYNTHETIC
4983846,147650,1782387780.0,1782387780,1782387734,1,SYNTHETIC
4983848,372930,1782384000.0,1782384000,1782384521,2,SYNTHETIC
4983853,201410,1782386520.0,1782386520,1782386559,1,SYNTHETIC
4983857,33960,1782383100.0,1782383100,1782383190,1,SYNTHETIC
4983862,467690,1782385680.0,1782385680,1782386276,1,SYNTHETIC
4983866,270805,1782382320.0,1782382320,1782382323,1,SYNTHETIC
4983869,125290,1782386580.0,1782386580,1782386838,2,SYNTHETIC
4983873,409905,1782384480.0,1782384480,1782384849,1,SYNTHETIC
4983878,171120,1782385320.0,1782385320,1782385323,1,SYNTHETIC
4983883,116240,1782384420.0,1782384420,1782384492,1,SYNTHETIC
4983888,153235,1782386580.0,1782386580,1782386531,1,SYNTHETIC
4983892,144520,1782382260.0,1782382260,1782382188,1,SYNTHETIC
4983897,489980,1782385800.0,1782385800,1782385707,1,SYNTHETIC
4983904,464935,1782385800.0,1782385800,1782385695,1,SYNTHETIC
4983912,216040,1782385920.0,1782385920,1782385972,1,SYNTHETIC
4983922,383220,1782382200.0,1782382200,1782382200,1,SYNTHETIC
4983939,204635,1782387360.0,1782387360,1782387395,1,SYNTHETIC
4983943,120360,1782386280.0,1782386280,1782386789,2,SYNTHETIC
4983946,240920,1782386280.0,1782386280,1782386321,1,SYNTHETIC
4983949,414370,1782387960.0,1782387960,1782388023,1,SYNTHETIC
4983953,393745,1782385260.0,1782385260,1782385350,1,SYNTHETIC
4983957,287795,1782387240.0,1782387240,1782387346,1,SYNTHETIC
4983961,209430,1782385199.0,1782385199,1782385084,1,SYNTHETIC
4983964,127720,1782382200.0,1782382200,1782382316,1,SYNTHETIC
4983967,30550,1782384840.0,1782384840,1782384873,1,SYNTHETIC
4983975,153185,1782387900.0,1782387900,1782388281,1,SYNTHETIC
4983980,413190,1782385680.0,1782385680,1782385648,1,SYNTHETIC
4983986,157695,1782384960.0,1782384960,1782385024,1,SYNTHETIC
4984023,481125,1782390540.0,1782390540,1782390631,1,SYNTHETIC
4984025,443480,1782391560.0,1782391560,1782391752,2,SYNTHETIC
4984027,196090,1782390420.0,1782390420,1782390335,1,SYNTHETIC
4984030,195875,1782390360.0,1782390360,1782390328,1,SYNTHETIC
4984033,434425,1782388800.0,1782388800,1782390132,2,SYNTHETIC
4984035,467070,1782390000.0,1782390000,1782390396,1,SYNTHETIC
